@relation fifa_final
@attribute Age integer [17, 37]
@attribute Overall integer [71, 94]
@attribute Potential integer [73, 95]
@attribute Value {Menor_que_5700, Entre_5700_e_8500, Entre_8500_e_11500, Maior_que_11500}
@attribute Special integer [1043, 2346]
@attribute InternationalReputation real [1.0, 5.0]
@attribute WeakFoot real [1.0, 5.0]
@attribute SkillMoves real [1.0, 5.0]
@attribute ContractValidUntil real [2018.0, 2026.0]
@attribute Crossing real [9.0, 93.0]
@attribute Finishing real [5.0, 95.0]
@attribute HeadingAccuracy real [8.0, 93.0]
@attribute ShortPassing real [13.0, 93.0]
@attribute Volleys real [5.0, 90.0]
@attribute Dribbling real [8.0, 97.0]
@attribute Curve real [9.0, 94.0]
@attribute FKAccuracy real [7.0, 94.0]
@attribute LongPassing real [12.0, 93.0]
@attribute BallControl real [11.0, 96.0]
@attribute Acceleration real [29.0, 97.0]
@attribute SprintSpeed real [26.0, 96.0]
@attribute Agility real [21.0, 96.0]
@attribute Reactions real [51.0, 96.0]
@attribute Balance real [22.0, 96.0]
@attribute ShotPower real [12.0, 95.0]
@attribute Jumping real [30.0, 95.0]
@attribute Stamina real [20.0, 96.0]
@attribute Strength real [27.0, 95.0]
@attribute LongShots real [6.0, 94.0]
@attribute Aggression real [11.0, 94.0]
@attribute Interceptions real [7.0, 92.0]
@attribute Positioning real [4.0, 95.0]
@attribute Vision real [11.0, 94.0]
@attribute Penalties real [10.0, 92.0]
@attribute Composure real [25.0, 96.0]
@attribute Marking real [9.0, 94.0]
@attribute StandingTackle real [7.0, 92.0]
@attribute SlidingTackle real [8.0, 91.0]
@attribute GKDiving real [1.0, 90.0]
@attribute GKHandling real [1.0, 92.0]
@attribute GKKicking real [1.0, 91.0]
@attribute GKPositioning real [1.0, 88.0]
@attribute GKReflexes real [1.0, 94.0]
@inputs Age, Overall, Potential, Special, InternationalReputation, WeakFoot, SkillMoves, ContractValidUntil, Crossing, Finishing, HeadingAccuracy, ShortPassing, Volleys, Dribbling, Curve, FKAccuracy, LongPassing, BallControl, Acceleration, SprintSpeed, Agility, Reactions, Balance, ShotPower, Jumping, Stamina, Strength, LongShots, Aggression, Interceptions, Positioning, Vision, Penalties, Composure, Marking, StandingTackle, SlidingTackle, GKDiving, GKHandling, GKKicking, GKPositioning, GKReflexes
@outputs Value
@data
23, 73, 79, Menor_que_5700, 1763, 1.0, 2.0, 3.0, 2021.0, 63.0, 72.0, 62.0, 77.0, 67.0, 76.0, 58.0, 38.0, 66.0, 75.0, 77.0, 79.0, 83.0, 75.0, 88.0, 72.0, 60.0, 60.0, 52.0, 69.0, 43.0, 22.0, 73.0, 61.0, 61.0, 67.0, 28.0, 25.0, 23.0, 11.0, 9.0, 12.0, 12.0, 14.0
23, 73, 80, Menor_que_5700, 1706, 1.0, 4.0, 3.0, 2021.0, 51.0, 77.0, 74.0, 71.0, 63.0, 71.0, 51.0, 34.0, 54.0, 70.0, 73.0, 69.0, 77.0, 69.0, 71.0, 71.0, 73.0, 53.0, 59.0, 64.0, 50.0, 32.0, 76.0, 59.0, 62.0, 60.0, 53.0, 18.0, 17.0, 8.0, 13.0, 7.0, 9.0, 7.0
25, 73, 78, Menor_que_5700, 1829, 1.0, 3.0, 3.0, 2022.0, 66.0, 70.0, 63.0, 62.0, 75.0, 70.0, 65.0, 53.0, 55.0, 67.0, 90.0, 90.0, 70.0, 71.0, 59.0, 79.0, 78.0, 84.0, 77.0, 72.0, 69.0, 24.0, 70.0, 59.0, 72.0, 67.0, 21.0, 25.0, 23.0, 6.0, 11.0, 9.0, 15.0, 9.0
23, 73, 79, Menor_que_5700, 1842, 1.0, 4.0, 3.0, 2022.0, 64.0, 70.0, 65.0, 66.0, 66.0, 76.0, 72.0, 67.0, 52.0, 72.0, 92.0, 92.0, 88.0, 70.0, 84.0, 69.0, 82.0, 79.0, 39.0, 72.0, 72.0, 23.0, 71.0, 59.0, 65.0, 73.0, 25.0, 20.0, 15.0, 13.0, 8.0, 16.0, 10.0, 8.0
21, 73, 80, Menor_que_5700, 1758, 1.0, 4.0, 3.0, 2023.0, 73.0, 69.0, 39.0, 72.0, 65.0, 75.0, 66.0, 58.0, 64.0, 73.0, 82.0, 82.0, 80.0, 60.0, 75.0, 65.0, 49.0, 69.0, 50.0, 61.0, 62.0, 26.0, 69.0, 68.0, 58.0, 65.0, 42.0, 30.0, 30.0, 10.0, 7.0, 9.0, 8.0, 12.0
22, 73, 82, Menor_que_5700, 1972, 1.0, 5.0, 4.0, 2023.0, 73.0, 54.0, 63.0, 74.0, 57.0, 80.0, 62.0, 40.0, 73.0, 78.0, 84.0, 82.0, 81.0, 69.0, 75.0, 61.0, 68.0, 75.0, 69.0, 61.0, 76.0, 68.0, 75.0, 70.0, 50.0, 72.0, 66.0, 71.0, 70.0, 11.0, 12.0, 8.0, 9.0, 7.0
22, 73, 78, Menor_que_5700, 1979, 1.0, 4.0, 3.0, 2019.0, 76.0, 53.0, 68.0, 72.0, 70.0, 74.0, 76.0, 59.0, 68.0, 76.0, 75.0, 79.0, 76.0, 68.0, 71.0, 76.0, 55.0, 77.0, 65.0, 76.0, 67.0, 65.0, 65.0, 68.0, 58.0, 66.0, 65.0, 74.0, 73.0, 7.0, 5.0, 8.0, 9.0, 5.0
23, 73, 78, Menor_que_5700, 1876, 1.0, 3.0, 4.0, 2019.0, 64.0, 71.0, 47.0, 71.0, 61.0, 78.0, 70.0, 70.0, 70.0, 75.0, 81.0, 85.0, 77.0, 60.0, 74.0, 74.0, 69.0, 72.0, 45.0, 70.0, 49.0, 32.0, 70.0, 70.0, 66.0, 66.0, 60.0, 34.0, 35.0, 14.0, 16.0, 16.0, 15.0, 15.0
20, 72, 83, Menor_que_5700, 1737, 1.0, 4.0, 4.0, 2020.0, 62.0, 69.0, 44.0, 70.0, 69.0, 75.0, 65.0, 34.0, 57.0, 74.0, 84.0, 83.0, 84.0, 68.0, 84.0, 66.0, 59.0, 68.0, 41.0, 67.0, 45.0, 21.0, 69.0, 72.0, 57.0, 65.0, 37.0, 18.0, 28.0, 11.0, 14.0, 15.0, 14.0, 13.0
27, 89, 90, Entre_5700_e_8500, 2189, 3.0, 3.0, 2.0, 2023.0, 68.0, 65.0, 54.0, 86.0, 56.0, 79.0, 49.0, 49.0, 81.0, 80.0, 82.0, 78.0, 82.0, 93.0, 92.0, 71.0, 77.0, 96.0, 76.0, 69.0, 90.0, 92.0, 71.0, 79.0, 54.0, 85.0, 90.0, 91.0, 85.0, 15.0, 12.0, 10.0, 7.0, 10.0
25, 87, 91, Entre_5700_e_8500, 2247, 4.0, 4.0, 5.0, 2021.0, 80.0, 73.0, 73.0, 86.0, 85.0, 87.0, 84.0, 82.0, 90.0, 90.0, 71.0, 79.0, 74.0, 81.0, 64.0, 90.0, 83.0, 88.0, 89.0, 81.0, 78.0, 66.0, 81.0, 87.0, 81.0, 87.0, 66.0, 70.0, 68.0, 5.0, 6.0, 2.0, 4.0, 3.0
29, 77, 77, Entre_5700_e_8500, 2005, 2.0, 4.0, 3.0, 2021.0, 76.0, 57.0, 58.0, 74.0, 44.0, 74.0, 65.0, 55.0, 69.0, 76.0, 79.0, 77.0, 75.0, 76.0, 73.0, 76.0, 73.0, 80.0, 71.0, 54.0, 76.0, 79.0, 66.0, 67.0, 49.0, 74.0, 78.0, 76.0, 77.0, 6.0, 11.0, 14.0, 13.0, 11.0
30, 77, 77, Entre_5700_e_8500, 2113, 3.0, 5.0, 3.0, 2021.0, 80.0, 67.0, 63.0, 76.0, 66.0, 75.0, 68.0, 74.0, 74.0, 76.0, 76.0, 76.0, 72.0, 74.0, 78.0, 80.0, 75.0, 76.0, 66.0, 76.0, 72.0, 77.0, 73.0, 71.0, 74.0, 79.0, 77.0, 75.0, 74.0, 7.0, 16.0, 6.0, 12.0, 11.0
28, 75, 75, Entre_5700_e_8500, 1910, 2.0, 4.0, 3.0, 2019.0, 71.0, 70.0, 35.0, 69.0, 69.0, 80.0, 84.0, 74.0, 64.0, 78.0, 87.0, 82.0, 86.0, 71.0, 86.0, 85.0, 62.0, 71.0, 34.0, 87.0, 67.0, 33.0, 70.0, 65.0, 72.0, 70.0, 52.0, 30.0, 22.0, 11.0, 10.0, 10.0, 11.0, 12.0
29, 75, 75, Entre_5700_e_8500, 1949, 1.0, 3.0, 3.0, 2020.0, 82.0, 75.0, 41.0, 80.0, 82.0, 76.0, 85.0, 83.0, 78.0, 77.0, 63.0, 61.0, 64.0, 72.0, 66.0, 87.0, 53.0, 65.0, 66.0, 87.0, 36.0, 52.0, 71.0, 80.0, 81.0, 77.0, 38.0, 47.0, 45.0, 13.0, 10.0, 14.0, 10.0, 9.0
29, 75, 75, Entre_5700_e_8500, 2046, 2.0, 3.0, 3.0, 2021.0, 67.0, 60.0, 71.0, 77.0, 69.0, 71.0, 68.0, 69.0, 75.0, 75.0, 67.0, 65.0, 65.0, 74.0, 62.0, 80.0, 67.0, 75.0, 84.0, 76.0, 77.0, 75.0, 74.0, 72.0, 65.0, 75.0, 65.0, 75.0, 72.0, 14.0, 13.0, 10.0, 11.0, 6.0
28, 75, 75, Entre_5700_e_8500, 1875, 1.0, 4.0, 3.0, 2021.0, 63.0, 65.0, 23.0, 76.0, 49.0, 73.0, 61.0, 63.0, 72.0, 74.0, 67.0, 63.0, 68.0, 77.0, 74.0, 56.0, 53.0, 78.0, 46.0, 50.0, 72.0, 78.0, 70.0, 76.0, 62.0, 72.0, 72.0, 75.0, 68.0, 10.0, 6.0, 15.0, 8.0, 12.0
24, 74, 79, Entre_5700_e_8500, 1856, 1.0, 3.0, 2.0, 2020.0, 77.0, 42.0, 73.0, 78.0, 42.0, 53.0, 65.0, 51.0, 66.0, 76.0, 74.0, 74.0, 72.0, 64.0, 81.0, 58.0, 62.0, 73.0, 61.0, 50.0, 55.0, 69.0, 52.0, 51.0, 50.0, 65.0, 66.0, 76.0, 78.0, 11.0, 14.0, 11.0, 15.0, 16.0
27, 74, 75, Entre_5700_e_8500, 2065, 1.0, 3.0, 3.0, 2021.0, 68.0, 65.0, 63.0, 76.0, 62.0, 77.0, 58.0, 56.0, 68.0, 77.0, 84.0, 69.0, 85.0, 75.0, 86.0, 77.0, 77.0, 65.0, 68.0, 69.0, 77.0, 74.0, 77.0, 72.0, 59.0, 75.0, 68.0, 75.0, 76.0, 13.0, 9.0, 12.0, 15.0, 13.0
26, 74, 76, Entre_5700_e_8500, 2010, 2.0, 3.0, 3.0, 2021.0, 77.0, 72.0, 54.0, 76.0, 75.0, 74.0, 75.0, 75.0, 74.0, 76.0, 67.0, 69.0, 77.0, 74.0, 75.0, 78.0, 63.0, 76.0, 65.0, 75.0, 65.0, 66.0, 73.0, 76.0, 67.0, 67.0, 67.0, 52.0, 45.0, 10.0, 11.0, 10.0, 9.0, 12.0
27, 74, 75, Entre_5700_e_8500, 1793, 2.0, 4.0, 3.0, 2022.0, 58.0, 73.0, 73.0, 59.0, 68.0, 71.0, 68.0, 67.0, 47.0, 76.0, 62.0, 65.0, 65.0, 68.0, 46.0, 85.0, 67.0, 77.0, 82.0, 72.0, 78.0, 29.0, 74.0, 58.0, 61.0, 65.0, 41.0, 37.0, 22.0, 7.0, 10.0, 12.0, 7.0, 8.0
24, 74, 80, Entre_5700_e_8500, 1727, 1.0, 3.0, 2.0, 2022.0, 47.0, 36.0, 75.0, 72.0, 34.0, 64.0, 55.0, 58.0, 53.0, 70.0, 57.0, 60.0, 63.0, 73.0, 58.0, 55.0, 63.0, 66.0, 72.0, 42.0, 68.0, 75.0, 47.0, 44.0, 42.0, 65.0, 70.0, 77.0, 74.0, 13.0, 10.0, 11.0, 13.0, 10.0
27, 74, 75, Entre_5700_e_8500, 1863, 2.0, 3.0, 4.0, 2019.0, 62.0, 74.0, 54.0, 72.0, 74.0, 77.0, 69.0, 39.0, 58.0, 78.0, 90.0, 78.0, 90.0, 76.0, 86.0, 74.0, 72.0, 78.0, 48.0, 69.0, 60.0, 32.0, 78.0, 64.0, 55.0, 74.0, 58.0, 32.0, 28.0, 7.0, 5.0, 10.0, 8.0, 8.0
24, 74, 80, Entre_5700_e_8500, 1750, 1.0, 3.0, 2.0, 2019.0, 38.0, 43.0, 74.0, 67.0, 51.0, 64.0, 22.0, 26.0, 60.0, 65.0, 66.0, 70.0, 65.0, 70.0, 51.0, 70.0, 77.0, 69.0, 78.0, 58.0, 84.0, 76.0, 48.0, 48.0, 38.0, 69.0, 62.0, 76.0, 75.0, 10.0, 14.0, 13.0, 7.0, 15.0
21, 73, 83, Entre_5700_e_8500, 1744, 1.0, 4.0, 3.0, 2021.0, 45.0, 74.0, 61.0, 68.0, 63.0, 79.0, 47.0, 41.0, 50.0, 78.0, 89.0, 85.0, 78.0, 73.0, 77.0, 70.0, 69.0, 74.0, 63.0, 66.0, 61.0, 20.0, 70.0, 50.0, 69.0, 61.0, 22.0, 18.0, 24.0, 8.0, 14.0, 12.0, 15.0, 11.0
30, 76, 76, Entre_5700_e_8500, 2001, 2.0, 4.0, 4.0, 2019.0, 68.0, 76.0, 75.0, 72.0, 81.0, 76.0, 84.0, 76.0, 69.0, 80.0, 71.0, 72.0, 85.0, 74.0, 78.0, 78.0, 73.0, 72.0, 58.0, 74.0, 52.0, 40.0, 77.0, 80.0, 82.0, 83.0, 54.0, 46.0, 27.0, 10.0, 8.0, 9.0, 10.0, 14.0
26, 76, 77, Entre_5700_e_8500, 2072, 1.0, 4.0, 3.0, 2020.0, 74.0, 63.0, 72.0, 74.0, 57.0, 78.0, 78.0, 66.0, 61.0, 77.0, 78.0, 79.0, 74.0, 75.0, 67.0, 80.0, 65.0, 79.0, 77.0, 79.0, 72.0, 76.0, 74.0, 72.0, 55.0, 76.0, 69.0, 73.0, 68.0, 15.0, 15.0, 7.0, 14.0, 9.0
28, 76, 76, Entre_5700_e_8500, 2014, 2.0, 3.0, 4.0, 2020.0, 74.0, 65.0, 57.0, 80.0, 63.0, 76.0, 72.0, 67.0, 77.0, 76.0, 60.0, 68.0, 65.0, 77.0, 63.0, 74.0, 61.0, 72.0, 73.0, 71.0, 71.0, 65.0, 68.0, 78.0, 76.0, 76.0, 66.0, 75.0, 68.0, 8.0, 8.0, 14.0, 15.0, 11.0
28, 76, 76, Entre_5700_e_8500, 1957, 2.0, 3.0, 3.0, 2021.0, 67.0, 60.0, 60.0, 78.0, 66.0, 74.0, 74.0, 70.0, 77.0, 79.0, 54.0, 52.0, 61.0, 73.0, 58.0, 72.0, 66.0, 75.0, 75.0, 69.0, 83.0, 70.0, 70.0, 74.0, 68.0, 75.0, 74.0, 71.0, 62.0, 5.0, 5.0, 5.0, 5.0, 5.0
27, 76, 77, Entre_5700_e_8500, 1764, 1.0, 2.0, 2.0, 2021.0, 30.0, 49.0, 75.0, 57.0, 52.0, 56.0, 44.0, 50.0, 51.0, 59.0, 54.0, 65.0, 69.0, 75.0, 54.0, 68.0, 72.0, 68.0, 81.0, 43.0, 81.0, 78.0, 40.0, 49.0, 57.0, 66.0, 77.0, 78.0, 72.0, 15.0, 13.0, 10.0, 11.0, 11.0
27, 76, 78, Entre_5700_e_8500, 1662, 1.0, 3.0, 2.0, 2022.0, 29.0, 29.0, 73.0, 67.0, 41.0, 62.0, 49.0, 40.0, 59.0, 66.0, 54.0, 68.0, 53.0, 69.0, 31.0, 68.0, 54.0, 68.0, 90.0, 50.0, 80.0, 75.0, 28.0, 50.0, 39.0, 69.0, 77.0, 77.0, 75.0, 9.0, 5.0, 14.0, 6.0, 7.0
22, 75, 80, Entre_5700_e_8500, 1819, 1.0, 3.0, 2.0, 2019.0, 50.0, 51.0, 72.0, 70.0, 30.0, 68.0, 32.0, 70.0, 73.0, 75.0, 65.0, 61.0, 67.0, 66.0, 61.0, 69.0, 79.0, 65.0, 74.0, 57.0, 77.0, 77.0, 43.0, 51.0, 41.0, 68.0, 74.0, 77.0, 73.0, 10.0, 6.0, 7.0, 15.0, 13.0
20, 74, 83, Entre_5700_e_8500, 1642, 1.0, 3.0, 2.0, 2022.0, 67.0, 29.0, 64.0, 65.0, 35.0, 60.0, 30.0, 22.0, 60.0, 61.0, 68.0, 66.0, 40.0, 68.0, 40.0, 60.0, 68.0, 79.0, 82.0, 50.0, 78.0, 74.0, 22.0, 49.0, 34.0, 70.0, 76.0, 76.0, 70.0, 8.0, 7.0, 13.0, 7.0, 14.0
24, 74, 78, Entre_5700_e_8500, 1833, 1.0, 4.0, 4.0, 2022.0, 70.0, 70.0, 62.0, 69.0, 65.0, 77.0, 80.0, 60.0, 67.0, 77.0, 88.0, 85.0, 89.0, 69.0, 67.0, 70.0, 67.0, 77.0, 53.0, 73.0, 37.0, 25.0, 65.0, 71.0, 61.0, 67.0, 30.0, 28.0, 25.0, 15.0, 12.0, 9.0, 11.0, 9.0
24, 74, 78, Entre_5700_e_8500, 1905, 1.0, 2.0, 3.0, 2022.0, 58.0, 76.0, 62.0, 64.0, 61.0, 73.0, 59.0, 59.0, 58.0, 72.0, 85.0, 83.0, 89.0, 73.0, 81.0, 76.0, 73.0, 68.0, 74.0, 75.0, 69.0, 45.0, 75.0, 70.0, 65.0, 69.0, 34.0, 39.0, 38.0, 15.0, 6.0, 12.0, 8.0, 10.0
19, 74, 84, Entre_5700_e_8500, 1609, 1.0, 3.0, 3.0, 2022.0, 35.0, 17.0, 64.0, 70.0, 28.0, 66.0, 28.0, 23.0, 62.0, 66.0, 72.0, 84.0, 65.0, 68.0, 53.0, 34.0, 74.0, 65.0, 78.0, 25.0, 73.0, 73.0, 33.0, 41.0, 41.0, 66.0, 69.0, 77.0, 76.0, 9.0, 7.0, 9.0, 9.0, 15.0
24, 74, 78, Entre_5700_e_8500, 1798, 1.0, 5.0, 4.0, 2022.0, 65.0, 73.0, 46.0, 71.0, 66.0, 79.0, 73.0, 65.0, 66.0, 75.0, 81.0, 69.0, 88.0, 68.0, 82.0, 68.0, 80.0, 53.0, 42.0, 74.0, 37.0, 30.0, 71.0, 66.0, 58.0, 72.0, 23.0, 43.0, 37.0, 9.0, 6.0, 15.0, 12.0, 7.0
25, 74, 78, Entre_5700_e_8500, 1849, 1.0, 2.0, 3.0, 2023.0, 52.0, 75.0, 67.0, 64.0, 63.0, 75.0, 55.0, 48.0, 58.0, 73.0, 91.0, 93.0, 90.0, 70.0, 82.0, 69.0, 73.0, 75.0, 63.0, 62.0, 73.0, 24.0, 78.0, 53.0, 65.0, 58.0, 32.0, 38.0, 33.0, 8.0, 11.0, 11.0, 13.0, 12.0
23, 74, 80, Entre_5700_e_8500, 1936, 1.0, 1.0, 3.0, 2023.0, 71.0, 70.0, 60.0, 72.0, 49.0, 75.0, 70.0, 40.0, 65.0, 73.0, 79.0, 77.0, 75.0, 67.0, 71.0, 72.0, 69.0, 83.0, 73.0, 58.0, 50.0, 55.0, 72.0, 70.0, 65.0, 66.0, 70.0, 69.0, 69.0, 9.0, 7.0, 8.0, 12.0, 11.0
19, 73, 86, Entre_5700_e_8500, 1781, 1.0, 3.0, 3.0, 2022.0, 63.0, 53.0, 32.0, 78.0, 39.0, 73.0, 49.0, 44.0, 72.0, 76.0, 67.0, 71.0, 75.0, 73.0, 74.0, 64.0, 50.0, 78.0, 68.0, 62.0, 49.0, 57.0, 66.0, 74.0, 38.0, 73.0, 76.0, 66.0, 45.0, 14.0, 10.0, 10.0, 8.0, 7.0
29, 90, 90, Entre_5700_e_8500, 2152, 4.0, 4.0, 4.0, 2021.0, 62.0, 91.0, 85.0, 83.0, 89.0, 85.0, 77.0, 86.0, 65.0, 89.0, 77.0, 78.0, 78.0, 90.0, 78.0, 88.0, 84.0, 78.0, 84.0, 84.0, 80.0, 39.0, 91.0, 77.0, 88.0, 86.0, 34.0, 42.0, 19.0, 15.0, 6.0, 12.0, 8.0, 10.0
30, 77, 77, Entre_5700_e_8500, 1827, 2.0, 3.0, 3.0, 2019.0, 60.0, 80.0, 71.0, 73.0, 76.0, 82.0, 77.0, 57.0, 55.0, 84.0, 70.0, 61.0, 73.0, 77.0, 65.0, 78.0, 74.0, 48.0, 68.0, 77.0, 58.0, 32.0, 78.0, 71.0, 67.0, 66.0, 20.0, 19.0, 16.0, 13.0, 14.0, 12.0, 6.0, 15.0
26, 76, 80, Entre_5700_e_8500, 1704, 2.0, 3.0, 2.0, 2022.0, 31.0, 34.0, 74.0, 68.0, 28.0, 50.0, 40.0, 36.0, 52.0, 65.0, 61.0, 69.0, 59.0, 70.0, 57.0, 75.0, 78.0, 66.0, 79.0, 65.0, 82.0, 71.0, 30.0, 59.0, 28.0, 69.0, 76.0, 76.0, 79.0, 9.0, 6.0, 7.0, 16.0, 8.0
25, 76, 80, Entre_5700_e_8500, 1810, 1.0, 3.0, 2.0, 2022.0, 60.0, 40.0, 80.0, 77.0, 35.0, 58.0, 49.0, 42.0, 68.0, 66.0, 62.0, 66.0, 62.0, 71.0, 62.0, 59.0, 77.0, 75.0, 70.0, 49.0, 71.0, 77.0, 49.0, 45.0, 47.0, 66.0, 75.0, 78.0, 76.0, 15.0, 10.0, 14.0, 12.0, 13.0
26, 76, 76, Entre_5700_e_8500, 1981, 1.0, 3.0, 4.0, 2022.0, 75.0, 71.0, 59.0, 73.0, 61.0, 83.0, 75.0, 71.0, 64.0, 80.0, 75.0, 72.0, 90.0, 72.0, 84.0, 73.0, 72.0, 72.0, 54.0, 70.0, 80.0, 52.0, 74.0, 74.0, 68.0, 73.0, 58.0, 40.0, 34.0, 14.0, 14.0, 8.0, 11.0, 8.0
24, 76, 81, Entre_5700_e_8500, 1704, 1.0, 2.0, 2.0, 2022.0, 68.0, 20.0, 73.0, 67.0, 25.0, 53.0, 34.0, 33.0, 71.0, 63.0, 60.0, 69.0, 61.0, 75.0, 57.0, 44.0, 63.0, 73.0, 83.0, 27.0, 79.0, 76.0, 39.0, 51.0, 56.0, 67.0, 77.0, 73.0, 75.0, 11.0, 15.0, 13.0, 10.0, 10.0
27, 76, 77, Entre_5700_e_8500, 2058, 1.0, 4.0, 3.0, 2023.0, 68.0, 73.0, 67.0, 77.0, 50.0, 73.0, 63.0, 63.0, 76.0, 77.0, 76.0, 74.0, 70.0, 70.0, 72.0, 75.0, 75.0, 92.0, 75.0, 71.0, 72.0, 70.0, 71.0, 71.0, 68.0, 74.0, 64.0, 70.0, 69.0, 16.0, 13.0, 16.0, 7.0, 14.0
25, 75, 78, Entre_5700_e_8500, 1891, 2.0, 4.0, 3.0, 2019.0, 70.0, 75.0, 71.0, 73.0, 74.0, 74.0, 76.0, 51.0, 63.0, 72.0, 75.0, 77.0, 69.0, 72.0, 73.0, 77.0, 72.0, 65.0, 72.0, 72.0, 72.0, 35.0, 75.0, 57.0, 74.0, 72.0, 28.0, 37.0, 40.0, 7.0, 9.0, 13.0, 8.0, 13.0
25, 75, 79, Entre_5700_e_8500, 2027, 1.0, 4.0, 4.0, 2020.0, 80.0, 61.0, 42.0, 79.0, 60.0, 76.0, 82.0, 79.0, 80.0, 76.0, 77.0, 74.0, 83.0, 73.0, 76.0, 80.0, 58.0, 81.0, 65.0, 75.0, 67.0, 64.0, 62.0, 75.0, 74.0, 74.0, 51.0, 61.0, 55.0, 10.0, 11.0, 16.0, 11.0, 13.0
24, 75, 79, Entre_5700_e_8500, 1761, 2.0, 3.0, 4.0, 2021.0, 72.0, 66.0, 33.0, 72.0, 55.0, 81.0, 69.0, 65.0, 61.0, 79.0, 86.0, 83.0, 90.0, 64.0, 88.0, 75.0, 43.0, 69.0, 43.0, 68.0, 38.0, 22.0, 73.0, 72.0, 57.0, 68.0, 23.0, 26.0, 30.0, 12.0, 14.0, 16.0, 6.0, 10.0
25, 75, 80, Entre_5700_e_8500, 1888, 1.0, 4.0, 3.0, 2023.0, 64.0, 68.0, 38.0, 75.0, 52.0, 75.0, 54.0, 50.0, 69.0, 73.0, 70.0, 72.0, 86.0, 76.0, 88.0, 66.0, 54.0, 78.0, 34.0, 72.0, 47.0, 75.0, 69.0, 75.0, 49.0, 73.0, 65.0, 74.0, 69.0, 14.0, 11.0, 10.0, 11.0, 5.0
22, 75, 83, Entre_5700_e_8500, 1714, 1.0, 4.0, 2.0, 2023.0, 46.0, 37.0, 68.0, 56.0, 48.0, 57.0, 39.0, 37.0, 55.0, 59.0, 67.0, 72.0, 64.0, 69.0, 58.0, 65.0, 68.0, 67.0, 78.0, 42.0, 81.0, 71.0, 42.0, 49.0, 52.0, 59.0, 69.0, 84.0, 80.0, 6.0, 7.0, 7.0, 7.0, 7.0
20, 74, 83, Entre_5700_e_8500, 2024, 1.0, 3.0, 3.0, 2022.0, 76.0, 65.0, 66.0, 73.0, 64.0, 67.0, 67.0, 66.0, 74.0, 75.0, 69.0, 72.0, 67.0, 75.0, 69.0, 75.0, 76.0, 80.0, 74.0, 75.0, 69.0, 69.0, 67.0, 76.0, 67.0, 72.0, 66.0, 66.0, 61.0, 14.0, 8.0, 14.0, 12.0, 10.0
30, 79, 79, Entre_8500_e_11500, 1813, 1.0, 3.0, 2.0, 2018.0, 55.0, 51.0, 76.0, 68.0, 44.0, 44.0, 54.0, 50.0, 72.0, 62.0, 67.0, 72.0, 49.0, 79.0, 49.0, 43.0, 88.0, 62.0, 81.0, 51.0, 88.0, 77.0, 24.0, 47.0, 66.0, 70.0, 81.0, 78.0, 81.0, 9.0, 14.0, 13.0, 8.0, 10.0
30, 78, 78, Entre_8500_e_11500, 2130, 2.0, 4.0, 3.0, 2022.0, 79.0, 71.0, 70.0, 81.0, 74.0, 67.0, 75.0, 79.0, 77.0, 72.0, 67.0, 60.0, 64.0, 78.0, 67.0, 79.0, 68.0, 92.0, 75.0, 74.0, 79.0, 76.0, 79.0, 77.0, 81.0, 76.0, 76.0, 74.0, 70.0, 9.0, 16.0, 10.0, 7.0, 7.0
26, 77, 77, Entre_8500_e_11500, 1960, 1.0, 3.0, 4.0, 2019.0, 79.0, 70.0, 44.0, 76.0, 56.0, 74.0, 81.0, 76.0, 72.0, 75.0, 87.0, 85.0, 86.0, 73.0, 79.0, 67.0, 36.0, 71.0, 69.0, 66.0, 60.0, 52.0, 76.0, 77.0, 59.0, 73.0, 55.0, 51.0, 46.0, 11.0, 16.0, 13.0, 13.0, 9.0
26, 76, 79, Entre_8500_e_11500, 2049, 1.0, 4.0, 3.0, 2020.0, 72.0, 59.0, 60.0, 79.0, 68.0, 78.0, 74.0, 80.0, 77.0, 78.0, 71.0, 69.0, 76.0, 70.0, 77.0, 80.0, 68.0, 75.0, 69.0, 78.0, 60.0, 70.0, 63.0, 76.0, 68.0, 67.0, 64.0, 69.0, 68.0, 5.0, 13.0, 14.0, 8.0, 13.0
22, 75, 82, Entre_8500_e_11500, 1934, 1.0, 3.0, 4.0, 2021.0, 63.0, 76.0, 72.0, 70.0, 72.0, 77.0, 79.0, 67.0, 61.0, 74.0, 82.0, 80.0, 82.0, 71.0, 80.0, 75.0, 79.0, 69.0, 68.0, 68.0, 67.0, 35.0, 75.0, 72.0, 66.0, 77.0, 41.0, 33.0, 22.0, 11.0, 14.0, 14.0, 11.0, 8.0
22, 75, 81, Entre_8500_e_11500, 1858, 2.0, 4.0, 3.0, 2019.0, 65.0, 77.0, 62.0, 68.0, 74.0, 75.0, 81.0, 77.0, 49.0, 81.0, 74.0, 69.0, 82.0, 73.0, 79.0, 81.0, 70.0, 57.0, 66.0, 75.0, 62.0, 33.0, 77.0, 56.0, 69.0, 65.0, 25.0, 25.0, 24.0, 12.0, 16.0, 10.0, 6.0, 8.0
