@relation fifa_final
@attribute Age integer [17, 37]
@attribute Overall integer [71, 94]
@attribute Potential integer [73, 95]
@attribute Value {Menor_que_5700, Entre_5700_e_8500, Entre_8500_e_11500, Maior_que_11500}
@attribute Special integer [1043, 2346]
@attribute InternationalReputation real [1.0, 5.0]
@attribute WeakFoot real [1.0, 5.0]
@attribute SkillMoves real [1.0, 5.0]
@attribute ContractValidUntil real [2018.0, 2026.0]
@attribute Crossing real [9.0, 93.0]
@attribute Finishing real [5.0, 95.0]
@attribute HeadingAccuracy real [8.0, 93.0]
@attribute ShortPassing real [13.0, 93.0]
@attribute Volleys real [5.0, 90.0]
@attribute Dribbling real [8.0, 97.0]
@attribute Curve real [9.0, 94.0]
@attribute FKAccuracy real [7.0, 94.0]
@attribute LongPassing real [12.0, 93.0]
@attribute BallControl real [11.0, 96.0]
@attribute Acceleration real [29.0, 97.0]
@attribute SprintSpeed real [26.0, 96.0]
@attribute Agility real [21.0, 96.0]
@attribute Reactions real [51.0, 96.0]
@attribute Balance real [22.0, 96.0]
@attribute ShotPower real [12.0, 95.0]
@attribute Jumping real [30.0, 95.0]
@attribute Stamina real [20.0, 96.0]
@attribute Strength real [27.0, 95.0]
@attribute LongShots real [6.0, 94.0]
@attribute Aggression real [11.0, 94.0]
@attribute Interceptions real [7.0, 92.0]
@attribute Positioning real [4.0, 95.0]
@attribute Vision real [11.0, 94.0]
@attribute Penalties real [10.0, 92.0]
@attribute Composure real [25.0, 96.0]
@attribute Marking real [9.0, 94.0]
@attribute StandingTackle real [7.0, 92.0]
@attribute SlidingTackle real [8.0, 91.0]
@attribute GKDiving real [1.0, 90.0]
@attribute GKHandling real [1.0, 92.0]
@attribute GKKicking real [1.0, 91.0]
@attribute GKPositioning real [1.0, 88.0]
@attribute GKReflexes real [1.0, 94.0]
@inputs Age, Overall, Potential, Special, InternationalReputation, WeakFoot, SkillMoves, ContractValidUntil, Crossing, Finishing, HeadingAccuracy, ShortPassing, Volleys, Dribbling, Curve, FKAccuracy, LongPassing, BallControl, Acceleration, SprintSpeed, Agility, Reactions, Balance, ShotPower, Jumping, Stamina, Strength, LongShots, Aggression, Interceptions, Positioning, Vision, Penalties, Composure, Marking, StandingTackle, SlidingTackle, GKDiving, GKHandling, GKKicking, GKPositioning, GKReflexes
@outputs Value
@data
26, 74, 75, Menor_que_5700, 2081, 1.0, 3.0, 4.0, 2022.0, 76.0, 62.0, 68.0, 74.0, 51.0, 78.0, 77.0, 69.0, 70.0, 74.0, 85.0, 87.0, 72.0, 65.0, 75.0, 70.0, 72.0, 86.0, 78.0, 68.0, 71.0, 67.0, 69.0, 71.0, 80.0, 72.0, 62.0, 74.0, 71.0, 15.0, 13.0, 8.0, 11.0, 12.0
27, 74, 75, Menor_que_5700, 1715, 1.0, 2.0, 2.0, 2022.0, 47.0, 36.0, 68.0, 63.0, 54.0, 52.0, 45.0, 30.0, 58.0, 61.0, 64.0, 67.0, 66.0, 75.0, 65.0, 50.0, 83.0, 63.0, 72.0, 34.0, 69.0, 77.0, 45.0, 47.0, 44.0, 66.0, 73.0, 76.0, 74.0, 10.0, 10.0, 6.0, 16.0, 15.0
29, 74, 74, Menor_que_5700, 1894, 1.0, 4.0, 4.0, 2022.0, 70.0, 73.0, 68.0, 65.0, 76.0, 77.0, 73.0, 79.0, 60.0, 75.0, 77.0, 78.0, 81.0, 70.0, 77.0, 79.0, 76.0, 72.0, 65.0, 70.0, 55.0, 29.0, 70.0, 66.0, 73.0, 72.0, 21.0, 38.0, 33.0, 14.0, 6.0, 12.0, 6.0, 10.0
24, 74, 80, Menor_que_5700, 1140, 1.0, 3.0, 1.0, 2023.0, 20.0, 18.0, 15.0, 31.0, 15.0, 16.0, 16.0, 12.0, 24.0, 20.0, 46.0, 42.0, 32.0, 59.0, 39.0, 18.0, 51.0, 35.0, 70.0, 14.0, 27.0, 18.0, 19.0, 48.0, 25.0, 67.0, 12.0, 14.0, 16.0, 74.0, 72.0, 70.0, 75.0, 77.0
21, 73, 78, Menor_que_5700, 1697, 1.0, 2.0, 3.0, 2021.0, 66.0, 75.0, 72.0, 72.0, 61.0, 77.0, 54.0, 39.0, 55.0, 67.0, 87.0, 85.0, 78.0, 72.0, 64.0, 71.0, 70.0, 59.0, 57.0, 63.0, 32.0, 14.0, 73.0, 64.0, 71.0, 63.0, 22.0, 17.0, 16.0, 11.0, 8.0, 11.0, 5.0, 9.0
21, 73, 83, Menor_que_5700, 1685, 1.0, 3.0, 2.0, 2022.0, 44.0, 30.0, 68.0, 70.0, 30.0, 58.0, 52.0, 33.0, 67.0, 68.0, 59.0, 66.0, 61.0, 73.0, 61.0, 52.0, 71.0, 69.0, 72.0, 35.0, 73.0, 71.0, 26.0, 58.0, 48.0, 71.0, 72.0, 75.0, 71.0, 8.0, 11.0, 7.0, 12.0, 14.0
24, 73, 78, Menor_que_5700, 1729, 2.0, 3.0, 3.0, 2022.0, 66.0, 68.0, 47.0, 72.0, 66.0, 80.0, 72.0, 65.0, 60.0, 78.0, 89.0, 84.0, 91.0, 68.0, 89.0, 68.0, 33.0, 74.0, 54.0, 70.0, 30.0, 16.0, 68.0, 70.0, 56.0, 68.0, 22.0, 13.0, 12.0, 9.0, 8.0, 14.0, 6.0, 11.0
22, 73, 78, Menor_que_5700, 1861, 1.0, 4.0, 3.0, 2019.0, 68.0, 40.0, 60.0, 76.0, 65.0, 71.0, 66.0, 45.0, 75.0, 76.0, 66.0, 55.0, 61.0, 71.0, 68.0, 73.0, 61.0, 67.0, 64.0, 70.0, 70.0, 70.0, 65.0, 75.0, 44.0, 69.0, 56.0, 70.0, 68.0, 12.0, 7.0, 8.0, 8.0, 10.0
30, 88, 88, Menor_que_5700, 1965, 4.0, 4.0, 3.0, 2019.0, 68.0, 92.0, 80.0, 75.0, 90.0, 84.0, 74.0, 62.0, 59.0, 85.0, 73.0, 73.0, 75.0, 86.0, 69.0, 86.0, 79.0, 70.0, 85.0, 80.0, 50.0, 20.0, 92.0, 74.0, 70.0, 86.0, 35.0, 22.0, 18.0, 5.0, 12.0, 7.0, 5.0, 10.0
34, 82, 82, Entre_5700_e_8500, 2003, 1.0, 3.0, 2.0, 2021.0, 40.0, 56.0, 83.0, 67.0, 63.0, 60.0, 72.0, 58.0, 58.0, 64.0, 68.0, 74.0, 61.0, 78.0, 63.0, 74.0, 91.0, 76.0, 79.0, 61.0, 86.0, 82.0, 58.0, 50.0, 62.0, 70.0, 77.0, 85.0, 84.0, 18.0, 12.0, 14.0, 11.0, 18.0
34, 79, 79, Entre_5700_e_8500, 1895, 1.0, 3.0, 4.0, 2019.0, 51.0, 80.0, 79.0, 69.0, 84.0, 79.0, 78.0, 53.0, 52.0, 82.0, 64.0, 59.0, 86.0, 80.0, 69.0, 83.0, 93.0, 63.0, 71.0, 78.0, 66.0, 18.0, 83.0, 55.0, 70.0, 78.0, 35.0, 35.0, 27.0, 8.0, 9.0, 16.0, 9.0, 11.0
33, 79, 79, Entre_5700_e_8500, 1155, 2.0, 3.0, 1.0, 2019.0, 13.0, 14.0, 10.0, 39.0, 18.0, 13.0, 12.0, 13.0, 36.0, 20.0, 42.0, 32.0, 49.0, 80.0, 43.0, 23.0, 69.0, 22.0, 66.0, 14.0, 25.0, 17.0, 7.0, 38.0, 21.0, 49.0, 9.0, 12.0, 13.0, 78.0, 77.0, 70.0, 81.0, 79.0
34, 79, 79, Entre_5700_e_8500, 1835, 3.0, 3.0, 3.0, 2020.0, 58.0, 80.0, 92.0, 72.0, 76.0, 72.0, 64.0, 44.0, 55.0, 74.0, 67.0, 70.0, 65.0, 76.0, 52.0, 78.0, 76.0, 57.0, 82.0, 66.0, 70.0, 31.0, 78.0, 76.0, 79.0, 84.0, 25.0, 25.0, 19.0, 13.0, 9.0, 12.0, 9.0, 13.0
30, 77, 77, Entre_5700_e_8500, 1711, 1.0, 3.0, 2.0, 2020.0, 33.0, 40.0, 72.0, 60.0, 38.0, 59.0, 45.0, 22.0, 60.0, 60.0, 68.0, 68.0, 58.0, 73.0, 61.0, 68.0, 73.0, 66.0, 77.0, 41.0, 79.0, 77.0, 37.0, 45.0, 35.0, 68.0, 84.0, 80.0, 76.0, 9.0, 10.0, 10.0, 15.0, 12.0
30, 77, 77, Entre_5700_e_8500, 2023, 1.0, 3.0, 3.0, 2021.0, 74.0, 57.0, 70.0, 80.0, 56.0, 66.0, 68.0, 69.0, 78.0, 78.0, 58.0, 61.0, 72.0, 77.0, 77.0, 71.0, 78.0, 68.0, 59.0, 67.0, 83.0, 78.0, 65.0, 79.0, 61.0, 78.0, 66.0, 80.0, 80.0, 7.0, 6.0, 10.0, 14.0, 10.0
26, 75, 77, Entre_5700_e_8500, 1878, 2.0, 3.0, 3.0, 2019.0, 75.0, 50.0, 62.0, 66.0, 43.0, 65.0, 60.0, 35.0, 51.0, 71.0, 78.0, 76.0, 72.0, 72.0, 66.0, 66.0, 74.0, 79.0, 66.0, 44.0, 67.0, 75.0, 68.0, 60.0, 55.0, 69.0, 75.0, 71.0, 76.0, 12.0, 14.0, 8.0, 15.0, 11.0
30, 75, 75, Entre_5700_e_8500, 1835, 1.0, 3.0, 3.0, 2019.0, 71.0, 66.0, 42.0, 74.0, 65.0, 80.0, 85.0, 69.0, 72.0, 76.0, 74.0, 73.0, 77.0, 72.0, 80.0, 75.0, 70.0, 63.0, 63.0, 76.0, 54.0, 31.0, 70.0, 72.0, 40.0, 68.0, 42.0, 24.0, 23.0, 15.0, 7.0, 7.0, 12.0, 15.0
30, 75, 75, Entre_5700_e_8500, 1992, 1.0, 4.0, 3.0, 2020.0, 68.0, 72.0, 80.0, 73.0, 60.0, 77.0, 77.0, 62.0, 66.0, 77.0, 84.0, 75.0, 92.0, 72.0, 95.0, 75.0, 93.0, 77.0, 42.0, 71.0, 74.0, 28.0, 73.0, 71.0, 79.0, 74.0, 55.0, 39.0, 37.0, 13.0, 11.0, 8.0, 8.0, 8.0
25, 75, 80, Entre_5700_e_8500, 1204, 1.0, 3.0, 1.0, 2020.0, 20.0, 19.0, 14.0, 29.0, 12.0, 18.0, 17.0, 14.0, 22.0, 22.0, 62.0, 42.0, 35.0, 71.0, 57.0, 18.0, 66.0, 35.0, 65.0, 15.0, 25.0, 27.0, 19.0, 28.0, 23.0, 35.0, 20.0, 18.0, 16.0, 81.0, 68.0, 76.0, 73.0, 77.0
28, 75, 75, Entre_5700_e_8500, 1841, 1.0, 3.0, 3.0, 2020.0, 76.0, 68.0, 50.0, 75.0, 59.0, 74.0, 74.0, 66.0, 68.0, 73.0, 77.0, 77.0, 78.0, 75.0, 70.0, 80.0, 53.0, 64.0, 66.0, 73.0, 41.0, 40.0, 74.0, 75.0, 48.0, 73.0, 38.0, 33.0, 35.0, 10.0, 10.0, 12.0, 15.0, 14.0
27, 75, 77, Entre_5700_e_8500, 1972, 1.0, 4.0, 3.0, 2021.0, 62.0, 55.0, 63.0, 78.0, 59.0, 64.0, 64.0, 68.0, 74.0, 74.0, 60.0, 63.0, 71.0, 73.0, 69.0, 82.0, 74.0, 70.0, 76.0, 59.0, 79.0, 75.0, 64.0, 73.0, 55.0, 72.0, 68.0, 76.0, 74.0, 9.0, 7.0, 12.0, 12.0, 10.0
28, 75, 75, Entre_5700_e_8500, 1971, 1.0, 3.0, 4.0, 2021.0, 71.0, 64.0, 56.0, 76.0, 62.0, 78.0, 73.0, 69.0, 74.0, 75.0, 75.0, 75.0, 74.0, 72.0, 66.0, 74.0, 33.0, 82.0, 70.0, 76.0, 72.0, 62.0, 70.0, 75.0, 61.0, 72.0, 67.0, 62.0, 56.0, 7.0, 8.0, 14.0, 10.0, 12.0
25, 75, 76, Entre_5700_e_8500, 1893, 2.0, 2.0, 3.0, 2022.0, 76.0, 38.0, 57.0, 69.0, 39.0, 72.0, 71.0, 68.0, 59.0, 68.0, 73.0, 87.0, 67.0, 71.0, 63.0, 70.0, 53.0, 85.0, 76.0, 49.0, 83.0, 72.0, 59.0, 51.0, 44.0, 67.0, 69.0, 75.0, 74.0, 9.0, 15.0, 9.0, 8.0, 14.0
23, 74, 80, Entre_5700_e_8500, 1833, 1.0, 3.0, 3.0, 2020.0, 76.0, 47.0, 63.0, 72.0, 41.0, 69.0, 44.0, 42.0, 68.0, 73.0, 81.0, 78.0, 71.0, 69.0, 71.0, 59.0, 70.0, 76.0, 61.0, 41.0, 64.0, 68.0, 57.0, 64.0, 44.0, 63.0, 67.0, 73.0, 72.0, 15.0, 6.0, 12.0, 8.0, 11.0
27, 74, 75, Entre_5700_e_8500, 1812, 1.0, 2.0, 3.0, 2022.0, 56.0, 76.0, 73.0, 69.0, 67.0, 68.0, 55.0, 55.0, 55.0, 72.0, 70.0, 73.0, 75.0, 68.0, 63.0, 75.0, 82.0, 72.0, 80.0, 64.0, 72.0, 33.0, 76.0, 68.0, 69.0, 72.0, 32.0, 19.0, 23.0, 10.0, 7.0, 13.0, 10.0, 12.0
25, 74, 80, Entre_5700_e_8500, 1518, 1.0, 3.0, 2.0, 2022.0, 28.0, 24.0, 74.0, 65.0, 20.0, 40.0, 31.0, 22.0, 57.0, 62.0, 61.0, 59.0, 57.0, 70.0, 69.0, 33.0, 75.0, 63.0, 77.0, 28.0, 68.0, 73.0, 24.0, 29.0, 21.0, 55.0, 76.0, 75.0, 74.0, 12.0, 8.0, 16.0, 16.0, 11.0
27, 77, 77, Entre_5700_e_8500, 1742, 2.0, 2.0, 2.0, 2020.0, 66.0, 20.0, 74.0, 58.0, 17.0, 60.0, 48.0, 36.0, 56.0, 55.0, 76.0, 78.0, 68.0, 72.0, 58.0, 62.0, 88.0, 75.0, 82.0, 35.0, 88.0, 77.0, 38.0, 34.0, 37.0, 72.0, 77.0, 79.0, 76.0, 12.0, 11.0, 7.0, 8.0, 14.0
27, 76, 77, Entre_5700_e_8500, 1977, 2.0, 3.0, 3.0, 2020.0, 66.0, 55.0, 66.0, 75.0, 55.0, 71.0, 51.0, 52.0, 71.0, 72.0, 69.0, 64.0, 70.0, 74.0, 74.0, 75.0, 76.0, 68.0, 74.0, 65.0, 83.0, 79.0, 69.0, 71.0, 51.0, 74.0, 78.0, 77.0, 77.0, 9.0, 8.0, 14.0, 7.0, 11.0
26, 76, 77, Entre_5700_e_8500, 1843, 2.0, 4.0, 2.0, 2020.0, 70.0, 50.0, 73.0, 73.0, 38.0, 64.0, 40.0, 34.0, 73.0, 66.0, 63.0, 68.0, 67.0, 77.0, 68.0, 60.0, 72.0, 81.0, 74.0, 41.0, 81.0, 80.0, 55.0, 56.0, 42.0, 74.0, 76.0, 80.0, 78.0, 7.0, 10.0, 6.0, 9.0, 11.0
30, 76, 76, Entre_5700_e_8500, 1898, 3.0, 4.0, 3.0, 2021.0, 46.0, 73.0, 76.0, 70.0, 75.0, 74.0, 67.0, 69.0, 63.0, 73.0, 87.0, 89.0, 70.0, 71.0, 70.0, 75.0, 82.0, 51.0, 73.0, 68.0, 60.0, 29.0, 74.0, 70.0, 80.0, 78.0, 32.0, 39.0, 34.0, 12.0, 15.0, 13.0, 6.0, 12.0
29, 76, 76, Entre_5700_e_8500, 1768, 1.0, 3.0, 3.0, 2021.0, 62.0, 81.0, 72.0, 61.0, 69.0, 70.0, 55.0, 48.0, 49.0, 72.0, 72.0, 76.0, 66.0, 72.0, 36.0, 76.0, 64.0, 76.0, 81.0, 71.0, 73.0, 19.0, 81.0, 56.0, 76.0, 70.0, 29.0, 28.0, 29.0, 12.0, 8.0, 10.0, 6.0, 12.0
27, 76, 78, Entre_5700_e_8500, 1931, 1.0, 3.0, 2.0, 2021.0, 58.0, 49.0, 68.0, 76.0, 39.0, 70.0, 65.0, 58.0, 74.0, 71.0, 62.0, 69.0, 65.0, 73.0, 61.0, 65.0, 69.0, 85.0, 75.0, 57.0, 75.0, 76.0, 64.0, 68.0, 52.0, 72.0, 75.0, 76.0, 75.0, 12.0, 9.0, 14.0, 13.0, 13.0
25, 76, 78, Entre_5700_e_8500, 1967, 1.0, 3.0, 3.0, 2021.0, 78.0, 40.0, 65.0, 72.0, 46.0, 71.0, 68.0, 50.0, 69.0, 71.0, 77.0, 78.0, 73.0, 74.0, 72.0, 79.0, 70.0, 77.0, 71.0, 65.0, 74.0, 75.0, 58.0, 56.0, 64.0, 70.0, 75.0, 77.0, 73.0, 12.0, 6.0, 14.0, 10.0, 7.0
26, 76, 77, Entre_5700_e_8500, 1927, 2.0, 3.0, 3.0, 2022.0, 74.0, 59.0, 70.0, 75.0, 39.0, 74.0, 62.0, 46.0, 71.0, 77.0, 75.0, 74.0, 68.0, 72.0, 65.0, 59.0, 67.0, 75.0, 70.0, 41.0, 66.0, 71.0, 74.0, 69.0, 49.0, 72.0, 73.0, 78.0, 77.0, 15.0, 10.0, 8.0, 13.0, 11.0
23, 75, 79, Entre_5700_e_8500, 1783, 1.0, 3.0, 2.0, 2023.0, 59.0, 41.0, 65.0, 75.0, 47.0, 59.0, 49.0, 42.0, 72.0, 72.0, 53.0, 57.0, 54.0, 62.0, 52.0, 59.0, 45.0, 75.0, 81.0, 55.0, 83.0, 78.0, 50.0, 62.0, 53.0, 65.0, 75.0, 76.0, 73.0, 12.0, 11.0, 14.0, 16.0, 6.0
25, 75, 80, Entre_5700_e_8500, 1627, 2.0, 3.0, 2.0, 2019.0, 44.0, 21.0, 74.0, 72.0, 27.0, 64.0, 24.0, 28.0, 70.0, 66.0, 53.0, 53.0, 59.0, 71.0, 61.0, 40.0, 64.0, 65.0, 79.0, 25.0, 74.0, 76.0, 35.0, 59.0, 35.0, 69.0, 74.0, 77.0, 76.0, 13.0, 10.0, 15.0, 12.0, 11.0
21, 74, 79, Entre_5700_e_8500, 1870, 1.0, 4.0, 4.0, 2021.0, 71.0, 61.0, 63.0, 76.0, 61.0, 81.0, 70.0, 63.0, 67.0, 80.0, 71.0, 75.0, 73.0, 66.0, 68.0, 65.0, 58.0, 66.0, 67.0, 65.0, 57.0, 38.0, 73.0, 74.0, 65.0, 75.0, 38.0, 47.0, 49.0, 12.0, 13.0, 15.0, 12.0, 10.0
33, 94, 94, Entre_5700_e_8500, 2228, 5.0, 4.0, 5.0, 2022.0, 84.0, 94.0, 89.0, 81.0, 87.0, 88.0, 81.0, 76.0, 77.0, 94.0, 89.0, 91.0, 87.0, 96.0, 70.0, 95.0, 95.0, 88.0, 79.0, 93.0, 63.0, 29.0, 95.0, 82.0, 85.0, 95.0, 28.0, 31.0, 23.0, 7.0, 11.0, 15.0, 14.0, 11.0
32, 80, 80, Entre_5700_e_8500, 1208, 3.0, 3.0, 1.0, 2022.0, 19.0, 13.0, 18.0, 23.0, 10.0, 15.0, 19.0, 13.0, 22.0, 22.0, 51.0, 50.0, 53.0, 71.0, 45.0, 24.0, 62.0, 35.0, 72.0, 13.0, 24.0, 17.0, 11.0, 59.0, 10.0, 67.0, 18.0, 13.0, 13.0, 77.0, 72.0, 78.0, 82.0, 84.0
31, 79, 79, Entre_5700_e_8500, 1988, 1.0, 3.0, 2.0, 2019.0, 68.0, 60.0, 76.0, 71.0, 66.0, 57.0, 68.0, 54.0, 65.0, 70.0, 75.0, 75.0, 66.0, 72.0, 60.0, 68.0, 76.0, 77.0, 82.0, 58.0, 81.0, 80.0, 63.0, 60.0, 49.0, 73.0, 77.0, 80.0, 78.0, 12.0, 16.0, 10.0, 12.0, 6.0
27, 78, 78, Entre_5700_e_8500, 1644, 1.0, 3.0, 2.0, 2021.0, 41.0, 31.0, 80.0, 70.0, 33.0, 54.0, 31.0, 30.0, 61.0, 67.0, 55.0, 53.0, 55.0, 77.0, 65.0, 48.0, 75.0, 68.0, 78.0, 23.0, 79.0, 78.0, 21.0, 45.0, 35.0, 70.0, 77.0, 78.0, 77.0, 14.0, 12.0, 7.0, 14.0, 12.0
29, 78, 80, Entre_5700_e_8500, 1275, 1.0, 2.0, 1.0, 2022.0, 12.0, 10.0, 12.0, 48.0, 11.0, 19.0, 15.0, 13.0, 45.0, 33.0, 49.0, 44.0, 44.0, 73.0, 60.0, 22.0, 73.0, 40.0, 60.0, 17.0, 26.0, 25.0, 10.0, 54.0, 20.0, 59.0, 19.0, 15.0, 14.0, 75.0, 80.0, 81.0, 76.0, 80.0
29, 77, 77, Entre_5700_e_8500, 2035, 2.0, 4.0, 3.0, 2020.0, 70.0, 69.0, 68.0, 82.0, 78.0, 76.0, 64.0, 70.0, 78.0, 78.0, 59.0, 62.0, 52.0, 68.0, 51.0, 82.0, 74.0, 75.0, 83.0, 76.0, 75.0, 65.0, 69.0, 81.0, 72.0, 75.0, 60.0, 70.0, 69.0, 10.0, 16.0, 11.0, 13.0, 9.0
29, 77, 77, Entre_5700_e_8500, 1888, 2.0, 3.0, 3.0, 2020.0, 47.0, 60.0, 81.0, 78.0, 75.0, 66.0, 31.0, 44.0, 77.0, 75.0, 33.0, 38.0, 41.0, 80.0, 52.0, 71.0, 77.0, 76.0, 79.0, 73.0, 76.0, 80.0, 71.0, 76.0, 51.0, 70.0, 77.0, 79.0, 74.0, 10.0, 6.0, 10.0, 8.0, 16.0
30, 77, 77, Entre_5700_e_8500, 1927, 1.0, 3.0, 4.0, 2022.0, 63.0, 72.0, 55.0, 71.0, 71.0, 81.0, 65.0, 45.0, 66.0, 78.0, 92.0, 93.0, 91.0, 77.0, 91.0, 77.0, 80.0, 71.0, 40.0, 68.0, 73.0, 42.0, 75.0, 74.0, 64.0, 77.0, 42.0, 33.0, 24.0, 12.0, 6.0, 14.0, 12.0, 9.0
23, 76, 80, Entre_5700_e_8500, 1954, 1.0, 3.0, 3.0, 2020.0, 62.0, 56.0, 63.0, 80.0, 63.0, 72.0, 69.0, 67.0, 76.0, 76.0, 67.0, 66.0, 70.0, 73.0, 66.0, 66.0, 53.0, 80.0, 69.0, 64.0, 71.0, 76.0, 55.0, 76.0, 51.0, 70.0, 71.0, 73.0, 68.0, 12.0, 13.0, 8.0, 12.0, 10.0
24, 76, 80, Entre_5700_e_8500, 1525, 1.0, 2.0, 2.0, 2021.0, 34.0, 18.0, 73.0, 62.0, 15.0, 50.0, 20.0, 18.0, 54.0, 55.0, 62.0, 68.0, 61.0, 72.0, 41.0, 48.0, 76.0, 65.0, 88.0, 38.0, 75.0, 75.0, 22.0, 22.0, 35.0, 62.0, 74.0, 78.0, 74.0, 13.0, 10.0, 9.0, 9.0, 11.0
23, 76, 81, Entre_5700_e_8500, 1934, 1.0, 3.0, 3.0, 2022.0, 58.0, 55.0, 71.0, 78.0, 53.0, 74.0, 51.0, 38.0, 79.0, 78.0, 62.0, 69.0, 71.0, 70.0, 65.0, 75.0, 70.0, 69.0, 75.0, 67.0, 74.0, 72.0, 62.0, 76.0, 49.0, 68.0, 70.0, 77.0, 74.0, 12.0, 9.0, 15.0, 8.0, 8.0
26, 76, 76, Entre_5700_e_8500, 1935, 1.0, 3.0, 4.0, 2022.0, 74.0, 74.0, 47.0, 72.0, 63.0, 77.0, 71.0, 55.0, 52.0, 76.0, 94.0, 92.0, 92.0, 72.0, 90.0, 70.0, 72.0, 75.0, 64.0, 66.0, 44.0, 40.0, 71.0, 72.0, 67.0, 74.0, 54.0, 52.0, 39.0, 12.0, 10.0, 8.0, 9.0, 9.0
24, 76, 81, Entre_5700_e_8500, 1926, 1.0, 3.0, 3.0, 2023.0, 78.0, 35.0, 70.0, 72.0, 43.0, 64.0, 69.0, 58.0, 61.0, 77.0, 79.0, 77.0, 77.0, 67.0, 79.0, 61.0, 75.0, 86.0, 76.0, 46.0, 75.0, 74.0, 55.0, 48.0, 55.0, 67.0, 65.0, 74.0, 78.0, 10.0, 9.0, 16.0, 8.0, 9.0
20, 74, 85, Entre_5700_e_8500, 2006, 1.0, 4.0, 3.0, 2021.0, 74.0, 61.0, 74.0, 73.0, 62.0, 71.0, 62.0, 62.0, 73.0, 74.0, 69.0, 69.0, 66.0, 72.0, 66.0, 71.0, 74.0, 78.0, 83.0, 64.0, 74.0, 73.0, 72.0, 70.0, 59.0, 78.0, 72.0, 71.0, 73.0, 7.0, 13.0, 11.0, 6.0, 7.0
20, 74, 83, Entre_5700_e_8500, 1728, 1.0, 3.0, 4.0, 2022.0, 64.0, 69.0, 44.0, 67.0, 65.0, 83.0, 56.0, 38.0, 47.0, 78.0, 88.0, 81.0, 93.0, 66.0, 93.0, 67.0, 65.0, 64.0, 40.0, 66.0, 55.0, 28.0, 69.0, 64.0, 49.0, 64.0, 30.0, 21.0, 29.0, 13.0, 10.0, 7.0, 13.0, 6.0
22, 74, 83, Entre_5700_e_8500, 1818, 1.0, 2.0, 3.0, 2022.0, 66.0, 62.0, 54.0, 71.0, 56.0, 78.0, 70.0, 56.0, 65.0, 76.0, 88.0, 90.0, 87.0, 77.0, 80.0, 68.0, 56.0, 66.0, 43.0, 58.0, 55.0, 31.0, 66.0, 69.0, 60.0, 68.0, 29.0, 44.0, 48.0, 6.0, 12.0, 13.0, 9.0, 9.0
30, 79, 79, Entre_8500_e_11500, 1939, 2.0, 2.0, 3.0, 2020.0, 62.0, 54.0, 70.0, 78.0, 41.0, 68.0, 65.0, 53.0, 76.0, 72.0, 61.0, 62.0, 71.0, 77.0, 57.0, 76.0, 74.0, 89.0, 80.0, 68.0, 84.0, 82.0, 59.0, 62.0, 54.0, 76.0, 78.0, 80.0, 81.0, 1.0, 1.0, 1.0, 1.0, 1.0
27, 77, 77, Entre_8500_e_11500, 1965, 3.0, 3.0, 3.0, 2019.0, 69.0, 75.0, 78.0, 75.0, 76.0, 78.0, 61.0, 62.0, 64.0, 78.0, 76.0, 83.0, 76.0, 78.0, 62.0, 78.0, 80.0, 74.0, 75.0, 69.0, 75.0, 32.0, 79.0, 71.0, 70.0, 76.0, 47.0, 38.0, 33.0, 9.0, 10.0, 6.0, 12.0, 16.0
24, 77, 80, Entre_8500_e_11500, 2009, 2.0, 2.0, 4.0, 2021.0, 78.0, 37.0, 53.0, 77.0, 29.0, 79.0, 66.0, 75.0, 65.0, 78.0, 87.0, 79.0, 78.0, 75.0, 77.0, 60.0, 68.0, 77.0, 64.0, 59.0, 87.0, 75.0, 69.0, 69.0, 67.0, 72.0, 72.0, 75.0, 80.0, 8.0, 12.0, 6.0, 14.0, 14.0
27, 77, 77, Entre_8500_e_11500, 1911, 2.0, 3.0, 4.0, 2022.0, 77.0, 71.0, 65.0, 78.0, 70.0, 77.0, 75.0, 79.0, 77.0, 80.0, 71.0, 68.0, 82.0, 74.0, 90.0, 71.0, 37.0, 69.0, 40.0, 73.0, 52.0, 45.0, 72.0, 77.0, 72.0, 71.0, 35.0, 44.0, 43.0, 7.0, 12.0, 15.0, 6.0, 7.0
27, 77, 77, Entre_8500_e_11500, 2029, 3.0, 4.0, 3.0, 2019.0, 76.0, 78.0, 63.0, 75.0, 81.0, 79.0, 80.0, 70.0, 58.0, 77.0, 79.0, 78.0, 74.0, 78.0, 75.0, 82.0, 69.0, 76.0, 67.0, 82.0, 71.0, 41.0, 80.0, 76.0, 77.0, 75.0, 42.0, 39.0, 55.0, 7.0, 11.0, 12.0, 9.0, 12.0
26, 76, 78, Entre_8500_e_11500, 1832, 1.0, 3.0, 3.0, 2021.0, 55.0, 78.0, 70.0, 73.0, 70.0, 81.0, 71.0, 57.0, 47.0, 82.0, 79.0, 86.0, 78.0, 70.0, 65.0, 72.0, 62.0, 65.0, 62.0, 74.0, 65.0, 22.0, 74.0, 54.0, 66.0, 65.0, 52.0, 31.0, 17.0, 13.0, 8.0, 11.0, 7.0, 15.0
