@relation fifa_final
@attribute Age integer [17, 37]
@attribute Overall integer [71, 94]
@attribute Potential integer [73, 95]
@attribute Value {Menor_que_5700, Entre_5700_e_8500, Entre_8500_e_11500, Maior_que_11500}
@attribute Special integer [1043, 2346]
@attribute InternationalReputation real [1.0, 5.0]
@attribute WeakFoot real [1.0, 5.0]
@attribute SkillMoves real [1.0, 5.0]
@attribute ContractValidUntil real [2018.0, 2026.0]
@attribute Crossing real [9.0, 93.0]
@attribute Finishing real [5.0, 95.0]
@attribute HeadingAccuracy real [8.0, 93.0]
@attribute ShortPassing real [13.0, 93.0]
@attribute Volleys real [5.0, 90.0]
@attribute Dribbling real [8.0, 97.0]
@attribute Curve real [9.0, 94.0]
@attribute FKAccuracy real [7.0, 94.0]
@attribute LongPassing real [12.0, 93.0]
@attribute BallControl real [11.0, 96.0]
@attribute Acceleration real [29.0, 97.0]
@attribute SprintSpeed real [26.0, 96.0]
@attribute Agility real [21.0, 96.0]
@attribute Reactions real [51.0, 96.0]
@attribute Balance real [22.0, 96.0]
@attribute ShotPower real [12.0, 95.0]
@attribute Jumping real [30.0, 95.0]
@attribute Stamina real [20.0, 96.0]
@attribute Strength real [27.0, 95.0]
@attribute LongShots real [6.0, 94.0]
@attribute Aggression real [11.0, 94.0]
@attribute Interceptions real [7.0, 92.0]
@attribute Positioning real [4.0, 95.0]
@attribute Vision real [11.0, 94.0]
@attribute Penalties real [10.0, 92.0]
@attribute Composure real [25.0, 96.0]
@attribute Marking real [9.0, 94.0]
@attribute StandingTackle real [7.0, 92.0]
@attribute SlidingTackle real [8.0, 91.0]
@attribute GKDiving real [1.0, 90.0]
@attribute GKHandling real [1.0, 92.0]
@attribute GKKicking real [1.0, 91.0]
@attribute GKPositioning real [1.0, 88.0]
@attribute GKReflexes real [1.0, 94.0]
@inputs Age, Overall, Potential, Special, InternationalReputation, WeakFoot, SkillMoves, ContractValidUntil, Crossing, Finishing, HeadingAccuracy, ShortPassing, Volleys, Dribbling, Curve, FKAccuracy, LongPassing, BallControl, Acceleration, SprintSpeed, Agility, Reactions, Balance, ShotPower, Jumping, Stamina, Strength, LongShots, Aggression, Interceptions, Positioning, Vision, Penalties, Composure, Marking, StandingTackle, SlidingTackle, GKDiving, GKHandling, GKKicking, GKPositioning, GKReflexes
@outputs Value
@data
30, 74, 74, Menor_que_5700, 1958, 2.0, 3.0, 3.0, 2020.0, 64.0, 70.0, 77.0, 66.0, 66.0, 65.0, 57.0, 36.0, 44.0, 65.0, 87.0, 89.0, 77.0, 71.0, 60.0, 75.0, 86.0, 90.0, 82.0, 65.0, 81.0, 67.0, 75.0, 67.0, 75.0, 67.0, 62.0, 69.0, 65.0, 1.0, 1.0, 1.0, 1.0, 1.0
26, 74, 75, Menor_que_5700, 1637, 1.0, 3.0, 2.0, 2021.0, 45.0, 26.0, 73.0, 65.0, 33.0, 53.0, 31.0, 26.0, 63.0, 61.0, 49.0, 52.0, 57.0, 70.0, 66.0, 52.0, 82.0, 72.0, 79.0, 38.0, 76.0, 75.0, 39.0, 47.0, 34.0, 64.0, 71.0, 72.0, 74.0, 10.0, 12.0, 10.0, 9.0, 15.0
28, 74, 74, Menor_que_5700, 2031, 1.0, 4.0, 3.0, 2021.0, 72.0, 65.0, 59.0, 78.0, 70.0, 71.0, 71.0, 66.0, 75.0, 75.0, 67.0, 73.0, 81.0, 74.0, 69.0, 74.0, 71.0, 72.0, 73.0, 67.0, 66.0, 67.0, 66.0, 76.0, 61.0, 73.0, 69.0, 70.0, 67.0, 13.0, 16.0, 11.0, 15.0, 11.0
25, 74, 76, Menor_que_5700, 1641, 1.0, 3.0, 2.0, 2019.0, 46.0, 26.0, 70.0, 71.0, 26.0, 62.0, 28.0, 32.0, 70.0, 71.0, 73.0, 69.0, 62.0, 69.0, 66.0, 38.0, 72.0, 62.0, 73.0, 22.0, 73.0, 73.0, 35.0, 42.0, 41.0, 70.0, 72.0, 76.0, 75.0, 15.0, 7.0, 7.0, 8.0, 9.0
21, 73, 78, Menor_que_5700, 1933, 1.0, 4.0, 3.0, 2020.0, 60.0, 59.0, 59.0, 72.0, 57.0, 72.0, 72.0, 65.0, 69.0, 73.0, 74.0, 67.0, 75.0, 71.0, 75.0, 70.0, 71.0, 92.0, 64.0, 71.0, 63.0, 67.0, 70.0, 70.0, 42.0, 67.0, 59.0, 65.0, 62.0, 6.0, 6.0, 7.0, 15.0, 13.0
21, 73, 82, Menor_que_5700, 1650, 1.0, 3.0, 2.0, 2020.0, 34.0, 58.0, 40.0, 75.0, 34.0, 46.0, 32.0, 32.0, 71.0, 71.0, 69.0, 60.0, 50.0, 73.0, 60.0, 50.0, 59.0, 72.0, 58.0, 36.0, 69.0, 72.0, 47.0, 72.0, 35.0, 65.0, 70.0, 73.0, 72.0, 13.0, 9.0, 14.0, 11.0, 13.0
22, 73, 79, Menor_que_5700, 1938, 1.0, 4.0, 3.0, 2020.0, 72.0, 67.0, 55.0, 75.0, 64.0, 72.0, 73.0, 74.0, 72.0, 75.0, 61.0, 60.0, 75.0, 73.0, 77.0, 67.0, 55.0, 68.0, 69.0, 59.0, 62.0, 69.0, 71.0, 74.0, 58.0, 68.0, 64.0, 62.0, 57.0, 8.0, 13.0, 15.0, 16.0, 6.0
23, 73, 80, Menor_que_5700, 1893, 1.0, 4.0, 3.0, 2021.0, 64.0, 75.0, 55.0, 68.0, 66.0, 79.0, 67.0, 53.0, 64.0, 76.0, 88.0, 83.0, 86.0, 75.0, 78.0, 71.0, 75.0, 72.0, 56.0, 70.0, 61.0, 49.0, 72.0, 65.0, 59.0, 62.0, 35.0, 39.0, 34.0, 9.0, 12.0, 8.0, 15.0, 14.0
24, 73, 78, Menor_que_5700, 1850, 1.0, 4.0, 3.0, 2022.0, 65.0, 69.0, 68.0, 70.0, 69.0, 72.0, 69.0, 63.0, 65.0, 75.0, 68.0, 69.0, 67.0, 73.0, 64.0, 77.0, 70.0, 72.0, 74.0, 66.0, 63.0, 33.0, 77.0, 69.0, 72.0, 74.0, 32.0, 28.0, 31.0, 15.0, 12.0, 8.0, 10.0, 15.0
22, 73, 80, Menor_que_5700, 1883, 1.0, 3.0, 3.0, 2019.0, 71.0, 65.0, 61.0, 75.0, 62.0, 77.0, 64.0, 58.0, 70.0, 76.0, 75.0, 70.0, 69.0, 65.0, 68.0, 66.0, 65.0, 74.0, 70.0, 63.0, 77.0, 53.0, 67.0, 71.0, 57.0, 71.0, 20.0, 60.0, 62.0, 13.0, 8.0, 11.0, 11.0, 9.0
32, 77, 77, Entre_5700_e_8500, 2087, 2.0, 4.0, 4.0, 2019.0, 75.0, 70.0, 66.0, 78.0, 75.0, 77.0, 79.0, 70.0, 74.0, 78.0, 59.0, 65.0, 68.0, 79.0, 68.0, 86.0, 59.0, 77.0, 67.0, 80.0, 78.0, 69.0, 77.0, 77.0, 68.0, 79.0, 78.0, 70.0, 69.0, 13.0, 7.0, 11.0, 6.0, 14.0
32, 77, 77, Entre_5700_e_8500, 2028, 1.0, 3.0, 3.0, 2020.0, 67.0, 61.0, 58.0, 78.0, 39.0, 72.0, 65.0, 72.0, 76.0, 79.0, 69.0, 69.0, 72.0, 80.0, 74.0, 69.0, 60.0, 74.0, 78.0, 65.0, 92.0, 72.0, 69.0, 80.0, 59.0, 74.0, 70.0, 75.0, 72.0, 10.0, 7.0, 16.0, 15.0, 14.0
30, 77, 77, Entre_5700_e_8500, 1651, 2.0, 4.0, 2.0, 2020.0, 49.0, 25.0, 77.0, 69.0, 36.0, 42.0, 28.0, 31.0, 62.0, 69.0, 57.0, 68.0, 60.0, 64.0, 61.0, 28.0, 73.0, 65.0, 78.0, 41.0, 82.0, 78.0, 39.0, 40.0, 43.0, 73.0, 77.0, 79.0, 77.0, 6.0, 8.0, 12.0, 16.0, 11.0
27, 76, 76, Entre_5700_e_8500, 1977, 2.0, 3.0, 3.0, 2022.0, 76.0, 46.0, 65.0, 76.0, 57.0, 75.0, 74.0, 43.0, 69.0, 75.0, 67.0, 74.0, 66.0, 73.0, 57.0, 74.0, 74.0, 74.0, 72.0, 68.0, 72.0, 76.0, 63.0, 64.0, 57.0, 74.0, 75.0, 77.0, 76.0, 15.0, 10.0, 15.0, 14.0, 8.0
28, 75, 75, Entre_5700_e_8500, 2063, 1.0, 4.0, 4.0, 2020.0, 74.0, 63.0, 65.0, 74.0, 52.0, 78.0, 70.0, 67.0, 69.0, 76.0, 84.0, 84.0, 83.0, 73.0, 79.0, 70.0, 69.0, 85.0, 60.0, 67.0, 75.0, 66.0, 73.0, 74.0, 66.0, 71.0, 69.0, 68.0, 65.0, 12.0, 15.0, 14.0, 13.0, 11.0
28, 75, 75, Entre_5700_e_8500, 1833, 1.0, 4.0, 4.0, 2021.0, 72.0, 70.0, 60.0, 73.0, 67.0, 76.0, 75.0, 76.0, 70.0, 77.0, 87.0, 75.0, 82.0, 71.0, 78.0, 70.0, 55.0, 68.0, 62.0, 71.0, 51.0, 25.0, 67.0, 72.0, 70.0, 74.0, 24.0, 23.0, 20.0, 9.0, 12.0, 9.0, 9.0, 7.0
29, 75, 75, Entre_5700_e_8500, 2037, 1.0, 3.0, 3.0, 2021.0, 72.0, 70.0, 65.0, 76.0, 71.0, 73.0, 71.0, 63.0, 76.0, 75.0, 66.0, 72.0, 69.0, 75.0, 66.0, 81.0, 70.0, 75.0, 77.0, 75.0, 72.0, 73.0, 68.0, 74.0, 59.0, 70.0, 72.0, 73.0, 72.0, 8.0, 8.0, 6.0, 7.0, 7.0
25, 75, 80, Entre_5700_e_8500, 1091, 1.0, 2.0, 1.0, 2022.0, 14.0, 9.0, 12.0, 25.0, 7.0, 13.0, 16.0, 7.0, 30.0, 12.0, 48.0, 45.0, 34.0, 74.0, 40.0, 21.0, 63.0, 32.0, 67.0, 13.0, 17.0, 12.0, 14.0, 48.0, 17.0, 31.0, 15.0, 11.0, 13.0, 74.0, 71.0, 66.0, 74.0, 77.0
29, 75, 75, Entre_5700_e_8500, 1854, 1.0, 3.0, 3.0, 2023.0, 64.0, 75.0, 71.0, 71.0, 71.0, 74.0, 71.0, 45.0, 63.0, 75.0, 74.0, 73.0, 78.0, 71.0, 70.0, 78.0, 62.0, 71.0, 74.0, 67.0, 42.0, 26.0, 75.0, 71.0, 76.0, 59.0, 25.0, 48.0, 37.0, 8.0, 12.0, 11.0, 16.0, 9.0
23, 74, 80, Entre_5700_e_8500, 1676, 1.0, 3.0, 2.0, 2020.0, 73.0, 45.0, 69.0, 69.0, 24.0, 52.0, 32.0, 40.0, 56.0, 69.0, 70.0, 69.0, 55.0, 75.0, 67.0, 40.0, 48.0, 75.0, 65.0, 34.0, 81.0, 76.0, 43.0, 42.0, 38.0, 65.0, 71.0, 74.0, 76.0, 13.0, 13.0, 8.0, 6.0, 8.0
24, 74, 80, Entre_5700_e_8500, 1595, 1.0, 3.0, 2.0, 2021.0, 24.0, 51.0, 65.0, 67.0, 28.0, 53.0, 25.0, 26.0, 71.0, 71.0, 63.0, 46.0, 33.0, 68.0, 50.0, 57.0, 81.0, 69.0, 77.0, 41.0, 69.0, 75.0, 29.0, 35.0, 37.0, 65.0, 76.0, 78.0, 75.0, 7.0, 14.0, 10.0, 11.0, 13.0
27, 74, 75, Entre_5700_e_8500, 1854, 2.0, 2.0, 3.0, 2021.0, 61.0, 73.0, 70.0, 67.0, 66.0, 75.0, 64.0, 58.0, 60.0, 72.0, 78.0, 83.0, 76.0, 70.0, 64.0, 72.0, 73.0, 74.0, 77.0, 70.0, 60.0, 37.0, 77.0, 63.0, 70.0, 70.0, 30.0, 35.0, 22.0, 15.0, 10.0, 9.0, 14.0, 9.0
27, 74, 75, Entre_5700_e_8500, 1816, 1.0, 3.0, 4.0, 2021.0, 71.0, 66.0, 40.0, 70.0, 62.0, 79.0, 79.0, 68.0, 71.0, 79.0, 78.0, 67.0, 79.0, 67.0, 86.0, 67.0, 70.0, 72.0, 55.0, 71.0, 52.0, 19.0, 68.0, 77.0, 75.0, 69.0, 22.0, 30.0, 14.0, 9.0, 9.0, 14.0, 15.0, 15.0
23, 74, 80, Entre_5700_e_8500, 1711, 1.0, 3.0, 2.0, 2022.0, 41.0, 31.0, 75.0, 65.0, 30.0, 56.0, 36.0, 39.0, 67.0, 61.0, 65.0, 68.0, 64.0, 69.0, 59.0, 52.0, 90.0, 61.0, 80.0, 38.0, 76.0, 75.0, 33.0, 54.0, 52.0, 65.0, 70.0, 74.0, 73.0, 14.0, 14.0, 11.0, 7.0, 11.0
26, 74, 75, Entre_5700_e_8500, 1558, 1.0, 3.0, 2.0, 2022.0, 33.0, 78.0, 84.0, 58.0, 60.0, 60.0, 43.0, 32.0, 33.0, 74.0, 59.0, 57.0, 44.0, 70.0, 33.0, 75.0, 54.0, 65.0, 89.0, 58.0, 48.0, 19.0, 77.0, 58.0, 68.0, 55.0, 30.0, 25.0, 29.0, 7.0, 10.0, 10.0, 10.0, 8.0
21, 74, 81, Entre_5700_e_8500, 1855, 1.0, 2.0, 3.0, 2022.0, 69.0, 41.0, 64.0, 69.0, 40.0, 74.0, 59.0, 39.0, 63.0, 74.0, 78.0, 74.0, 67.0, 72.0, 77.0, 62.0, 67.0, 75.0, 66.0, 53.0, 74.0, 74.0, 59.0, 59.0, 39.0, 68.0, 68.0, 75.0, 74.0, 8.0, 13.0, 10.0, 10.0, 9.0
30, 78, 78, Entre_5700_e_8500, 1991, 1.0, 3.0, 4.0, 2021.0, 78.0, 45.0, 60.0, 76.0, 55.0, 76.0, 54.0, 49.0, 59.0, 74.0, 88.0, 86.0, 86.0, 80.0, 90.0, 78.0, 59.0, 76.0, 33.0, 68.0, 73.0, 75.0, 69.0, 68.0, 49.0, 76.0, 75.0, 77.0, 76.0, 13.0, 13.0, 16.0, 8.0, 9.0
26, 76, 77, Entre_5700_e_8500, 1643, 1.0, 2.0, 2.0, 2020.0, 43.0, 34.0, 81.0, 66.0, 37.0, 49.0, 33.0, 40.0, 66.0, 54.0, 53.0, 61.0, 49.0, 76.0, 40.0, 65.0, 64.0, 62.0, 85.0, 30.0, 68.0, 81.0, 33.0, 47.0, 43.0, 75.0, 73.0, 81.0, 71.0, 7.0, 16.0, 8.0, 13.0, 14.0
26, 75, 80, Entre_5700_e_8500, 1986, 2.0, 4.0, 2.0, 2021.0, 65.0, 60.0, 79.0, 73.0, 53.0, 64.0, 65.0, 66.0, 74.0, 69.0, 60.0, 50.0, 64.0, 75.0, 61.0, 76.0, 88.0, 69.0, 77.0, 65.0, 72.0, 76.0, 66.0, 68.0, 78.0, 70.0, 73.0, 74.0, 73.0, 8.0, 9.0, 11.0, 10.0, 15.0
27, 75, 76, Entre_5700_e_8500, 1934, 1.0, 4.0, 3.0, 2022.0, 70.0, 60.0, 59.0, 75.0, 50.0, 77.0, 75.0, 40.0, 74.0, 75.0, 77.0, 79.0, 87.0, 74.0, 83.0, 75.0, 72.0, 79.0, 61.0, 70.0, 78.0, 46.0, 72.0, 71.0, 50.0, 70.0, 58.0, 49.0, 49.0, 12.0, 12.0, 7.0, 10.0, 8.0
24, 75, 79, Entre_5700_e_8500, 1907, 2.0, 3.0, 3.0, 2019.0, 52.0, 50.0, 58.0, 76.0, 36.0, 66.0, 59.0, 35.0, 78.0, 70.0, 69.0, 54.0, 76.0, 70.0, 83.0, 71.0, 72.0, 74.0, 65.0, 68.0, 76.0, 76.0, 60.0, 70.0, 59.0, 70.0, 72.0, 76.0, 72.0, 9.0, 14.0, 12.0, 14.0, 15.0
21, 74, 83, Entre_5700_e_8500, 1593, 1.0, 3.0, 2.0, 2020.0, 37.0, 22.0, 65.0, 64.0, 32.0, 62.0, 31.0, 35.0, 58.0, 66.0, 72.0, 69.0, 43.0, 75.0, 46.0, 44.0, 68.0, 55.0, 68.0, 26.0, 68.0, 76.0, 28.0, 52.0, 44.0, 58.0, 78.0, 78.0, 77.0, 14.0, 8.0, 13.0, 10.0, 9.0
22, 74, 80, Entre_5700_e_8500, 1909, 1.0, 3.0, 3.0, 2021.0, 70.0, 65.0, 54.0, 67.0, 63.0, 80.0, 78.0, 73.0, 67.0, 75.0, 79.0, 86.0, 73.0, 71.0, 68.0, 73.0, 66.0, 72.0, 73.0, 63.0, 57.0, 54.0, 72.0, 66.0, 58.0, 69.0, 33.0, 48.0, 42.0, 10.0, 16.0, 13.0, 15.0, 9.0
24, 74, 78, Entre_5700_e_8500, 1976, 1.0, 4.0, 3.0, 2021.0, 67.0, 72.0, 61.0, 72.0, 59.0, 77.0, 75.0, 71.0, 69.0, 73.0, 82.0, 74.0, 79.0, 68.0, 79.0, 68.0, 72.0, 69.0, 70.0, 67.0, 80.0, 55.0, 77.0, 73.0, 63.0, 77.0, 46.0, 56.0, 45.0, 10.0, 7.0, 15.0, 16.0, 9.0
31, 79, 79, Entre_5700_e_8500, 1877, 2.0, 2.0, 2.0, 2021.0, 44.0, 46.0, 78.0, 73.0, 65.0, 44.0, 45.0, 67.0, 75.0, 59.0, 76.0, 79.0, 61.0, 76.0, 55.0, 74.0, 77.0, 68.0, 80.0, 63.0, 79.0, 75.0, 31.0, 49.0, 54.0, 78.0, 78.0, 83.0, 78.0, 6.0, 10.0, 12.0, 9.0, 8.0
29, 77, 77, Entre_5700_e_8500, 1952, 2.0, 4.0, 3.0, 2020.0, 72.0, 73.0, 80.0, 73.0, 59.0, 74.0, 68.0, 49.0, 64.0, 74.0, 77.0, 87.0, 73.0, 76.0, 66.0, 85.0, 91.0, 86.0, 81.0, 72.0, 73.0, 49.0, 76.0, 73.0, 61.0, 64.0, 37.0, 24.0, 22.0, 13.0, 7.0, 15.0, 7.0, 15.0
29, 77, 77, Entre_5700_e_8500, 1923, 2.0, 3.0, 4.0, 2020.0, 70.0, 72.0, 35.0, 72.0, 70.0, 84.0, 80.0, 71.0, 69.0, 81.0, 90.0, 80.0, 89.0, 75.0, 80.0, 77.0, 87.0, 69.0, 54.0, 74.0, 47.0, 39.0, 74.0, 69.0, 65.0, 84.0, 26.0, 38.0, 30.0, 8.0, 15.0, 14.0, 7.0, 12.0
29, 77, 77, Entre_5700_e_8500, 1928, 1.0, 4.0, 4.0, 2020.0, 79.0, 70.0, 54.0, 76.0, 64.0, 78.0, 62.0, 62.0, 67.0, 79.0, 78.0, 76.0, 75.0, 78.0, 69.0, 88.0, 77.0, 67.0, 69.0, 78.0, 85.0, 43.0, 79.0, 72.0, 48.0, 82.0, 54.0, 24.0, 14.0, 13.0, 13.0, 14.0, 8.0, 15.0
29, 77, 77, Entre_5700_e_8500, 1910, 2.0, 3.0, 4.0, 2020.0, 78.0, 78.0, 67.0, 74.0, 66.0, 79.0, 69.0, 57.0, 63.0, 76.0, 89.0, 83.0, 83.0, 72.0, 87.0, 68.0, 52.0, 68.0, 60.0, 68.0, 55.0, 28.0, 75.0, 76.0, 70.0, 71.0, 35.0, 42.0, 45.0, 11.0, 8.0, 10.0, 12.0, 6.0
28, 77, 79, Entre_5700_e_8500, 1646, 2.0, 3.0, 2.0, 2019.0, 40.0, 25.0, 74.0, 54.0, 33.0, 54.0, 38.0, 17.0, 54.0, 58.0, 69.0, 71.0, 72.0, 73.0, 79.0, 52.0, 80.0, 61.0, 73.0, 25.0, 85.0, 78.0, 23.0, 30.0, 35.0, 74.0, 79.0, 81.0, 79.0, 13.0, 11.0, 13.0, 11.0, 6.0
26, 76, 80, Entre_5700_e_8500, 1598, 1.0, 2.0, 2.0, 2021.0, 36.0, 40.0, 73.0, 57.0, 34.0, 31.0, 34.0, 27.0, 64.0, 42.0, 69.0, 74.0, 41.0, 72.0, 36.0, 48.0, 71.0, 79.0, 86.0, 30.0, 68.0, 82.0, 24.0, 51.0, 36.0, 75.0, 79.0, 78.0, 74.0, 15.0, 13.0, 12.0, 15.0, 7.0
24, 76, 81, Entre_5700_e_8500, 1977, 1.0, 3.0, 3.0, 2021.0, 69.0, 40.0, 65.0, 70.0, 60.0, 75.0, 70.0, 28.0, 53.0, 73.0, 93.0, 93.0, 85.0, 75.0, 76.0, 73.0, 86.0, 86.0, 66.0, 51.0, 76.0, 68.0, 70.0, 68.0, 38.0, 72.0, 72.0, 75.0, 72.0, 7.0, 15.0, 7.0, 11.0, 11.0
24, 76, 80, Entre_5700_e_8500, 1579, 1.0, 3.0, 2.0, 2022.0, 28.0, 22.0, 71.0, 67.0, 25.0, 58.0, 25.0, 22.0, 60.0, 60.0, 65.0, 68.0, 62.0, 68.0, 59.0, 42.0, 72.0, 69.0, 77.0, 18.0, 79.0, 77.0, 30.0, 48.0, 36.0, 68.0, 76.0, 79.0, 76.0, 6.0, 10.0, 6.0, 7.0, 11.0
22, 76, 81, Entre_5700_e_8500, 1860, 1.0, 3.0, 3.0, 2023.0, 59.0, 49.0, 62.0, 79.0, 43.0, 69.0, 66.0, 46.0, 78.0, 79.0, 47.0, 53.0, 61.0, 70.0, 73.0, 64.0, 60.0, 68.0, 65.0, 55.0, 79.0, 73.0, 60.0, 68.0, 50.0, 63.0, 77.0, 79.0, 73.0, 7.0, 13.0, 13.0, 15.0, 7.0
25, 75, 78, Entre_5700_e_8500, 1934, 1.0, 3.0, 4.0, 2019.0, 70.0, 67.0, 44.0, 69.0, 58.0, 78.0, 67.0, 60.0, 64.0, 77.0, 80.0, 80.0, 72.0, 74.0, 79.0, 75.0, 87.0, 78.0, 66.0, 71.0, 63.0, 50.0, 75.0, 66.0, 63.0, 74.0, 56.0, 50.0, 49.0, 6.0, 11.0, 11.0, 10.0, 8.0
23, 75, 79, Entre_5700_e_8500, 1884, 1.0, 3.0, 3.0, 2020.0, 70.0, 70.0, 56.0, 74.0, 62.0, 76.0, 67.0, 59.0, 70.0, 73.0, 78.0, 77.0, 76.0, 69.0, 70.0, 68.0, 64.0, 77.0, 68.0, 69.0, 53.0, 43.0, 75.0, 73.0, 71.0, 73.0, 53.0, 33.0, 32.0, 15.0, 10.0, 12.0, 15.0, 6.0
25, 75, 78, Entre_5700_e_8500, 1878, 1.0, 4.0, 3.0, 2020.0, 75.0, 79.0, 55.0, 71.0, 69.0, 77.0, 69.0, 58.0, 66.0, 76.0, 73.0, 74.0, 74.0, 76.0, 59.0, 79.0, 72.0, 72.0, 65.0, 71.0, 42.0, 40.0, 79.0, 60.0, 65.0, 63.0, 56.0, 39.0, 40.0, 11.0, 9.0, 6.0, 8.0, 13.0
24, 75, 78, Entre_5700_e_8500, 1800, 1.0, 3.0, 3.0, 2021.0, 74.0, 69.0, 55.0, 74.0, 54.0, 78.0, 76.0, 64.0, 63.0, 77.0, 74.0, 78.0, 72.0, 72.0, 63.0, 65.0, 56.0, 78.0, 62.0, 66.0, 35.0, 38.0, 75.0, 69.0, 59.0, 69.0, 59.0, 28.0, 21.0, 6.0, 8.0, 10.0, 12.0, 10.0
25, 75, 78, Entre_5700_e_8500, 1999, 1.0, 4.0, 4.0, 2021.0, 66.0, 70.0, 44.0, 79.0, 49.0, 75.0, 73.0, 62.0, 65.0, 77.0, 82.0, 78.0, 86.0, 72.0, 84.0, 67.0, 48.0, 90.0, 67.0, 72.0, 73.0, 70.0, 70.0, 70.0, 56.0, 78.0, 67.0, 69.0, 64.0, 15.0, 10.0, 8.0, 8.0, 13.0
25, 75, 77, Entre_5700_e_8500, 1785, 2.0, 4.0, 3.0, 2022.0, 50.0, 75.0, 74.0, 64.0, 76.0, 72.0, 64.0, 60.0, 46.0, 76.0, 70.0, 75.0, 71.0, 70.0, 59.0, 79.0, 76.0, 65.0, 78.0, 62.0, 58.0, 20.0, 77.0, 48.0, 77.0, 70.0, 43.0, 26.0, 24.0, 12.0, 6.0, 10.0, 8.0, 14.0
22, 74, 82, Entre_5700_e_8500, 2011, 1.0, 3.0, 3.0, 2020.0, 71.0, 71.0, 59.0, 74.0, 76.0, 73.0, 75.0, 75.0, 68.0, 75.0, 79.0, 75.0, 74.0, 68.0, 69.0, 74.0, 64.0, 87.0, 68.0, 73.0, 57.0, 68.0, 73.0, 71.0, 68.0, 64.0, 59.0, 59.0, 55.0, 15.0, 12.0, 6.0, 9.0, 11.0
21, 74, 82, Entre_5700_e_8500, 1955, 1.0, 4.0, 3.0, 2021.0, 73.0, 61.0, 67.0, 77.0, 52.0, 78.0, 64.0, 66.0, 75.0, 76.0, 73.0, 77.0, 76.0, 67.0, 66.0, 61.0, 61.0, 76.0, 70.0, 52.0, 65.0, 68.0, 64.0, 72.0, 53.0, 65.0, 65.0, 73.0, 69.0, 12.0, 6.0, 11.0, 15.0, 14.0
20, 74, 82, Entre_5700_e_8500, 1787, 1.0, 3.0, 3.0, 2022.0, 74.0, 73.0, 42.0, 79.0, 35.0, 77.0, 41.0, 35.0, 77.0, 78.0, 69.0, 66.0, 82.0, 63.0, 90.0, 58.0, 55.0, 67.0, 59.0, 60.0, 57.0, 52.0, 71.0, 66.0, 37.0, 62.0, 58.0, 59.0, 55.0, 9.0, 7.0, 13.0, 15.0, 8.0
29, 79, 79, Entre_8500_e_11500, 2073, 2.0, 3.0, 4.0, 2019.0, 77.0, 59.0, 59.0, 75.0, 57.0, 75.0, 77.0, 53.0, 69.0, 78.0, 79.0, 89.0, 76.0, 80.0, 74.0, 73.0, 78.0, 93.0, 73.0, 56.0, 77.0, 76.0, 78.0, 66.0, 55.0, 75.0, 69.0, 76.0, 75.0, 8.0, 6.0, 13.0, 15.0, 9.0
30, 78, 78, Entre_8500_e_11500, 2078, 2.0, 4.0, 3.0, 2020.0, 76.0, 70.0, 57.0, 80.0, 65.0, 73.0, 75.0, 76.0, 81.0, 81.0, 57.0, 66.0, 76.0, 78.0, 79.0, 73.0, 54.0, 66.0, 70.0, 74.0, 71.0, 72.0, 68.0, 80.0, 84.0, 84.0, 70.0, 72.0, 64.0, 14.0, 13.0, 12.0, 15.0, 16.0
26, 78, 82, Entre_8500_e_11500, 1277, 1.0, 3.0, 1.0, 2020.0, 10.0, 14.0, 21.0, 25.0, 10.0, 16.0, 15.0, 13.0, 23.0, 20.0, 50.0, 54.0, 65.0, 76.0, 65.0, 31.0, 76.0, 47.0, 77.0, 16.0, 27.0, 21.0, 10.0, 55.0, 13.0, 44.0, 21.0, 17.0, 13.0, 81.0, 76.0, 65.0, 74.0, 80.0
27, 77, 77, Entre_8500_e_11500, 1928, 1.0, 3.0, 4.0, 2020.0, 75.0, 76.0, 66.0, 73.0, 77.0, 78.0, 82.0, 71.0, 63.0, 78.0, 78.0, 81.0, 73.0, 77.0, 68.0, 83.0, 64.0, 68.0, 68.0, 80.0, 59.0, 24.0, 79.0, 73.0, 77.0, 80.0, 25.0, 33.0, 23.0, 13.0, 12.0, 11.0, 9.0, 11.0
23, 76, 83, Entre_8500_e_11500, 1981, 1.0, 5.0, 3.0, 2021.0, 72.0, 48.0, 54.0, 80.0, 68.0, 80.0, 74.0, 62.0, 78.0, 80.0, 73.0, 73.0, 82.0, 74.0, 79.0, 58.0, 54.0, 78.0, 54.0, 58.0, 65.0, 75.0, 64.0, 78.0, 58.0, 76.0, 75.0, 73.0, 67.0, 10.0, 7.0, 6.0, 10.0, 14.0
25, 76, 79, Entre_8500_e_11500, 2045, 2.0, 4.0, 4.0, 2023.0, 63.0, 66.0, 42.0, 73.0, 68.0, 77.0, 72.0, 66.0, 71.0, 78.0, 83.0, 79.0, 84.0, 73.0, 69.0, 76.0, 79.0, 86.0, 74.0, 73.0, 81.0, 56.0, 72.0, 76.0, 69.0, 78.0, 66.0, 56.0, 54.0, 6.0, 14.0, 15.0, 15.0, 13.0
