@relation fifa_final
@attribute Age integer [17, 37]
@attribute Overall integer [71, 94]
@attribute Potential integer [73, 95]
@attribute Value {Menor_que_5700, Entre_5700_e_8500, Entre_8500_e_11500, Maior_que_11500}
@attribute Special integer [1043, 2346]
@attribute InternationalReputation real [1.0, 5.0]
@attribute WeakFoot real [1.0, 5.0]
@attribute SkillMoves real [1.0, 5.0]
@attribute ContractValidUntil real [2018.0, 2026.0]
@attribute Crossing real [9.0, 93.0]
@attribute Finishing real [5.0, 95.0]
@attribute HeadingAccuracy real [8.0, 93.0]
@attribute ShortPassing real [13.0, 93.0]
@attribute Volleys real [5.0, 90.0]
@attribute Dribbling real [8.0, 97.0]
@attribute Curve real [9.0, 94.0]
@attribute FKAccuracy real [7.0, 94.0]
@attribute LongPassing real [12.0, 93.0]
@attribute BallControl real [11.0, 96.0]
@attribute Acceleration real [29.0, 97.0]
@attribute SprintSpeed real [26.0, 96.0]
@attribute Agility real [21.0, 96.0]
@attribute Reactions real [51.0, 96.0]
@attribute Balance real [22.0, 96.0]
@attribute ShotPower real [12.0, 95.0]
@attribute Jumping real [30.0, 95.0]
@attribute Stamina real [20.0, 96.0]
@attribute Strength real [27.0, 95.0]
@attribute LongShots real [6.0, 94.0]
@attribute Aggression real [11.0, 94.0]
@attribute Interceptions real [7.0, 92.0]
@attribute Positioning real [4.0, 95.0]
@attribute Vision real [11.0, 94.0]
@attribute Penalties real [10.0, 92.0]
@attribute Composure real [25.0, 96.0]
@attribute Marking real [9.0, 94.0]
@attribute StandingTackle real [7.0, 92.0]
@attribute SlidingTackle real [8.0, 91.0]
@attribute GKDiving real [1.0, 90.0]
@attribute GKHandling real [1.0, 92.0]
@attribute GKKicking real [1.0, 91.0]
@attribute GKPositioning real [1.0, 88.0]
@attribute GKReflexes real [1.0, 94.0]
@inputs Age, Overall, Potential, Special, InternationalReputation, WeakFoot, SkillMoves, ContractValidUntil, Crossing, Finishing, HeadingAccuracy, ShortPassing, Volleys, Dribbling, Curve, FKAccuracy, LongPassing, BallControl, Acceleration, SprintSpeed, Agility, Reactions, Balance, ShotPower, Jumping, Stamina, Strength, LongShots, Aggression, Interceptions, Positioning, Vision, Penalties, Composure, Marking, StandingTackle, SlidingTackle, GKDiving, GKHandling, GKKicking, GKPositioning, GKReflexes
@outputs Value
@data
21, 72, 80, Menor_que_5700, 1748, 1.0, 3.0, 4.0, 2021.0, 70.0, 70.0, 56.0, 72.0, 65.0, 79.0, 65.0, 59.0, 65.0, 75.0, 79.0, 78.0, 80.0, 59.0, 68.0, 69.0, 55.0, 59.0, 55.0, 69.0, 36.0, 29.0, 65.0, 70.0, 66.0, 64.0, 30.0, 30.0, 29.0, 9.0, 6.0, 13.0, 7.0, 11.0
22, 72, 80, Menor_que_5700, 1873, 1.0, 4.0, 3.0, 2021.0, 63.0, 67.0, 63.0, 60.0, 59.0, 76.0, 61.0, 63.0, 51.0, 73.0, 90.0, 89.0, 91.0, 65.0, 92.0, 67.0, 76.0, 75.0, 71.0, 66.0, 64.0, 26.0, 70.0, 66.0, 59.0, 71.0, 48.0, 44.0, 23.0, 15.0, 6.0, 15.0, 7.0, 12.0
20, 72, 80, Menor_que_5700, 1754, 1.0, 3.0, 3.0, 2021.0, 65.0, 66.0, 42.0, 66.0, 70.0, 77.0, 60.0, 66.0, 55.0, 73.0, 80.0, 82.0, 77.0, 64.0, 77.0, 70.0, 55.0, 66.0, 56.0, 68.0, 50.0, 26.0, 73.0, 71.0, 55.0, 65.0, 46.0, 25.0, 26.0, 15.0, 8.0, 7.0, 12.0, 5.0
21, 72, 80, Menor_que_5700, 1730, 1.0, 3.0, 3.0, 2022.0, 68.0, 70.0, 49.0, 71.0, 67.0, 76.0, 49.0, 45.0, 62.0, 75.0, 76.0, 74.0, 68.0, 67.0, 61.0, 64.0, 63.0, 58.0, 54.0, 63.0, 59.0, 39.0, 70.0, 73.0, 56.0, 63.0, 32.0, 37.0, 38.0, 7.0, 5.0, 11.0, 14.0, 9.0
22, 72, 80, Menor_que_5700, 1729, 1.0, 3.0, 4.0, 2019.0, 75.0, 74.0, 54.0, 74.0, 59.0, 77.0, 76.0, 70.0, 70.0, 76.0, 72.0, 65.0, 88.0, 66.0, 91.0, 65.0, 74.0, 38.0, 32.0, 70.0, 36.0, 15.0, 68.0, 73.0, 62.0, 68.0, 23.0, 22.0, 11.0, 11.0, 14.0, 6.0, 15.0, 7.0
22, 72, 80, Menor_que_5700, 1706, 1.0, 3.0, 3.0, 2019.0, 40.0, 75.0, 75.0, 65.0, 68.0, 68.0, 64.0, 34.0, 45.0, 73.0, 54.0, 69.0, 60.0, 60.0, 66.0, 75.0, 73.0, 68.0, 94.0, 68.0, 42.0, 13.0, 70.0, 57.0, 64.0, 68.0, 51.0, 34.0, 30.0, 6.0, 13.0, 8.0, 10.0, 14.0
22, 72, 80, Menor_que_5700, 1817, 1.0, 3.0, 3.0, 2019.0, 72.0, 69.0, 59.0, 70.0, 59.0, 73.0, 74.0, 64.0, 67.0, 70.0, 85.0, 86.0, 77.0, 64.0, 60.0, 77.0, 75.0, 65.0, 74.0, 70.0, 47.0, 21.0, 72.0, 60.0, 55.0, 64.0, 47.0, 30.0, 25.0, 9.0, 6.0, 13.0, 6.0, 16.0
34, 77, 77, Menor_que_5700, 1792, 3.0, 4.0, 2.0, 2019.0, 63.0, 80.0, 79.0, 68.0, 81.0, 62.0, 72.0, 66.0, 44.0, 69.0, 50.0, 57.0, 58.0, 79.0, 62.0, 80.0, 77.0, 53.0, 78.0, 73.0, 69.0, 27.0, 84.0, 66.0, 62.0, 81.0, 32.0, 33.0, 23.0, 7.0, 12.0, 6.0, 9.0, 11.0
34, 77, 77, Menor_que_5700, 1831, 2.0, 2.0, 3.0, 2020.0, 66.0, 83.0, 84.0, 75.0, 75.0, 68.0, 66.0, 54.0, 62.0, 72.0, 45.0, 51.0, 68.0, 78.0, 59.0, 77.0, 70.0, 67.0, 89.0, 69.0, 63.0, 34.0, 82.0, 69.0, 80.0, 77.0, 32.0, 53.0, 35.0, 1.0, 1.0, 1.0, 1.0, 1.0
34, 77, 77, Menor_que_5700, 1901, 3.0, 5.0, 4.0, 2020.0, 51.0, 77.0, 78.0, 70.0, 70.0, 76.0, 68.0, 38.0, 45.0, 75.0, 76.0, 73.0, 77.0, 70.0, 82.0, 80.0, 77.0, 73.0, 75.0, 72.0, 72.0, 40.0, 83.0, 72.0, 83.0, 74.0, 31.0, 33.0, 25.0, 16.0, 16.0, 13.0, 8.0, 6.0
34, 77, 77, Menor_que_5700, 1796, 1.0, 3.0, 2.0, 2020.0, 48.0, 83.0, 85.0, 69.0, 74.0, 65.0, 57.0, 33.0, 55.0, 74.0, 34.0, 34.0, 52.0, 84.0, 71.0, 78.0, 84.0, 55.0, 77.0, 64.0, 79.0, 45.0, 88.0, 70.0, 80.0, 81.0, 44.0, 29.0, 23.0, 15.0, 16.0, 14.0, 7.0, 10.0
34, 77, 77, Menor_que_5700, 1932, 2.0, 3.0, 3.0, 2020.0, 64.0, 79.0, 79.0, 73.0, 71.0, 70.0, 67.0, 66.0, 65.0, 83.0, 68.0, 62.0, 72.0, 74.0, 79.0, 71.0, 81.0, 69.0, 75.0, 67.0, 68.0, 33.0, 81.0, 74.0, 79.0, 77.0, 31.0, 32.0, 34.0, 15.0, 12.0, 15.0, 12.0, 11.0
33, 76, 76, Menor_que_5700, 1868, 1.0, 4.0, 3.0, 2019.0, 76.0, 63.0, 53.0, 81.0, 46.0, 73.0, 75.0, 63.0, 80.0, 80.0, 55.0, 53.0, 85.0, 72.0, 76.0, 79.0, 55.0, 66.0, 65.0, 77.0, 62.0, 52.0, 73.0, 83.0, 64.0, 72.0, 40.0, 52.0, 12.0, 16.0, 14.0, 12.0, 8.0, 7.0
33, 76, 76, Menor_que_5700, 2001, 2.0, 3.0, 4.0, 2019.0, 75.0, 73.0, 59.0, 80.0, 61.0, 74.0, 86.0, 79.0, 69.0, 77.0, 76.0, 77.0, 78.0, 74.0, 73.0, 73.0, 64.0, 78.0, 68.0, 74.0, 71.0, 42.0, 71.0, 72.0, 81.0, 72.0, 50.0, 52.0, 47.0, 8.0, 8.0, 8.0, 11.0, 12.0
33, 76, 76, Menor_que_5700, 1926, 2.0, 2.0, 4.0, 2020.0, 74.0, 72.0, 39.0, 73.0, 72.0, 78.0, 73.0, 75.0, 65.0, 76.0, 78.0, 77.0, 80.0, 75.0, 90.0, 69.0, 52.0, 85.0, 60.0, 78.0, 49.0, 37.0, 73.0, 78.0, 64.0, 74.0, 62.0, 40.0, 32.0, 9.0, 16.0, 13.0, 6.0, 6.0
31, 76, 76, Menor_que_5700, 1299, 1.0, 3.0, 1.0, 2021.0, 17.0, 13.0, 12.0, 35.0, 13.0, 14.0, 24.0, 12.0, 40.0, 18.0, 58.0, 55.0, 57.0, 75.0, 65.0, 22.0, 77.0, 43.0, 74.0, 12.0, 40.0, 26.0, 14.0, 41.0, 21.0, 56.0, 22.0, 14.0, 15.0, 80.0, 71.0, 68.0, 72.0, 79.0
28, 75, 75, Menor_que_5700, 1221, 1.0, 3.0, 1.0, 2021.0, 23.0, 14.0, 15.0, 34.0, 12.0, 20.0, 24.0, 15.0, 36.0, 20.0, 45.0, 43.0, 48.0, 71.0, 40.0, 20.0, 66.0, 43.0, 66.0, 15.0, 28.0, 20.0, 13.0, 46.0, 25.0, 54.0, 15.0, 18.0, 16.0, 77.0, 73.0, 69.0, 78.0, 73.0
27, 74, 77, Menor_que_5700, 1102, 1.0, 3.0, 1.0, 2019.0, 11.0, 12.0, 13.0, 24.0, 13.0, 11.0, 17.0, 17.0, 15.0, 20.0, 41.0, 43.0, 45.0, 70.0, 41.0, 21.0, 63.0, 32.0, 52.0, 16.0, 30.0, 12.0, 12.0, 54.0, 19.0, 63.0, 12.0, 9.0, 19.0, 78.0, 69.0, 64.0, 69.0, 78.0
27, 74, 77, Menor_que_5700, 1196, 1.0, 3.0, 1.0, 2020.0, 18.0, 18.0, 12.0, 29.0, 15.0, 20.0, 17.0, 17.0, 13.0, 23.0, 55.0, 43.0, 43.0, 63.0, 53.0, 25.0, 67.0, 31.0, 59.0, 13.0, 33.0, 22.0, 14.0, 53.0, 23.0, 62.0, 18.0, 18.0, 13.0, 76.0, 70.0, 69.0, 75.0, 78.0
27, 74, 74, Menor_que_5700, 1570, 1.0, 3.0, 2.0, 2022.0, 42.0, 48.0, 83.0, 57.0, 39.0, 32.0, 34.0, 26.0, 48.0, 55.0, 45.0, 55.0, 32.0, 74.0, 33.0, 75.0, 43.0, 60.0, 85.0, 31.0, 73.0, 69.0, 47.0, 42.0, 73.0, 70.0, 74.0, 78.0, 71.0, 12.0, 6.0, 12.0, 9.0, 7.0
26, 74, 76, Menor_que_5700, 1119, 1.0, 3.0, 1.0, 2023.0, 11.0, 18.0, 16.0, 28.0, 18.0, 12.0, 19.0, 15.0, 23.0, 18.0, 51.0, 50.0, 21.0, 70.0, 50.0, 19.0, 54.0, 29.0, 33.0, 14.0, 19.0, 17.0, 12.0, 65.0, 19.0, 63.0, 29.0, 18.0, 16.0, 75.0, 71.0, 59.0, 74.0, 76.0
27, 74, 74, Menor_que_5700, 1496, 1.0, 2.0, 2.0, 2023.0, 26.0, 21.0, 79.0, 65.0, 31.0, 44.0, 28.0, 23.0, 56.0, 51.0, 59.0, 57.0, 55.0, 77.0, 51.0, 41.0, 37.0, 62.0, 91.0, 22.0, 78.0, 74.0, 30.0, 26.0, 45.0, 70.0, 76.0, 74.0, 68.0, 15.0, 9.0, 8.0, 10.0, 7.0
26, 74, 76, Menor_que_5700, 1183, 1.0, 2.0, 1.0, 2019.0, 12.0, 12.0, 18.0, 34.0, 14.0, 11.0, 9.0, 12.0, 35.0, 23.0, 44.0, 42.0, 43.0, 73.0, 57.0, 25.0, 69.0, 35.0, 55.0, 19.0, 41.0, 13.0, 18.0, 45.0, 27.0, 62.0, 10.0, 15.0, 11.0, 72.0, 77.0, 65.0, 72.0, 75.0
27, 73, 74, Menor_que_5700, 1905, 1.0, 2.0, 3.0, 2018.0, 36.0, 73.0, 63.0, 68.0, 74.0, 71.0, 67.0, 52.0, 49.0, 72.0, 77.0, 76.0, 76.0, 72.0, 77.0, 80.0, 68.0, 84.0, 63.0, 74.0, 80.0, 55.0, 73.0, 64.0, 66.0, 70.0, 34.0, 59.0, 49.0, 12.0, 10.0, 16.0, 8.0, 7.0
26, 73, 74, Menor_que_5700, 1968, 1.0, 4.0, 4.0, 2019.0, 54.0, 59.0, 55.0, 75.0, 70.0, 75.0, 42.0, 53.0, 74.0, 76.0, 82.0, 79.0, 81.0, 71.0, 81.0, 61.0, 73.0, 90.0, 74.0, 57.0, 64.0, 65.0, 66.0, 72.0, 61.0, 74.0, 64.0, 63.0, 60.0, 15.0, 16.0, 15.0, 16.0, 9.0
23, 73, 80, Menor_que_5700, 1855, 1.0, 3.0, 3.0, 2019.0, 72.0, 35.0, 66.0, 72.0, 50.0, 68.0, 68.0, 55.0, 64.0, 70.0, 68.0, 76.0, 71.0, 70.0, 65.0, 69.0, 53.0, 77.0, 66.0, 56.0, 68.0, 70.0, 60.0, 50.0, 49.0, 68.0, 72.0, 74.0, 74.0, 15.0, 7.0, 6.0, 10.0, 9.0
27, 73, 74, Menor_que_5700, 1790, 2.0, 3.0, 3.0, 2019.0, 57.0, 77.0, 75.0, 69.0, 75.0, 65.0, 64.0, 44.0, 59.0, 70.0, 65.0, 61.0, 63.0, 72.0, 63.0, 72.0, 65.0, 70.0, 81.0, 63.0, 57.0, 33.0, 72.0, 64.0, 69.0, 70.0, 52.0, 33.0, 33.0, 15.0, 7.0, 13.0, 6.0, 6.0
26, 73, 74, Menor_que_5700, 1862, 1.0, 4.0, 3.0, 2020.0, 72.0, 75.0, 55.0, 71.0, 58.0, 76.0, 76.0, 80.0, 70.0, 71.0, 73.0, 76.0, 75.0, 62.0, 72.0, 69.0, 63.0, 73.0, 65.0, 71.0, 42.0, 27.0, 69.0, 68.0, 74.0, 66.0, 58.0, 36.0, 25.0, 16.0, 13.0, 9.0, 15.0, 7.0
20, 73, 79, Menor_que_5700, 1805, 1.0, 2.0, 2.0, 2021.0, 64.0, 40.0, 74.0, 72.0, 63.0, 64.0, 27.0, 30.0, 71.0, 71.0, 71.0, 70.0, 73.0, 71.0, 66.0, 67.0, 73.0, 73.0, 72.0, 30.0, 71.0, 72.0, 55.0, 45.0, 65.0, 70.0, 71.0, 72.0, 71.0, 7.0, 11.0, 10.0, 7.0, 6.0
23, 73, 79, Menor_que_5700, 1846, 1.0, 4.0, 3.0, 2021.0, 45.0, 46.0, 59.0, 77.0, 45.0, 71.0, 74.0, 68.0, 76.0, 75.0, 55.0, 55.0, 60.0, 68.0, 54.0, 75.0, 75.0, 73.0, 69.0, 65.0, 68.0, 68.0, 62.0, 75.0, 51.0, 66.0, 71.0, 69.0, 63.0, 7.0, 5.0, 11.0, 5.0, 6.0
26, 73, 74, Menor_que_5700, 1924, 1.0, 3.0, 3.0, 2021.0, 75.0, 65.0, 44.0, 71.0, 61.0, 76.0, 76.0, 69.0, 67.0, 71.0, 78.0, 76.0, 86.0, 65.0, 78.0, 68.0, 75.0, 72.0, 54.0, 70.0, 58.0, 63.0, 68.0, 77.0, 60.0, 64.0, 40.0, 60.0, 52.0, 7.0, 12.0, 11.0, 11.0, 8.0
26, 73, 74, Menor_que_5700, 1777, 1.0, 3.0, 4.0, 2022.0, 70.0, 69.0, 40.0, 67.0, 44.0, 76.0, 75.0, 73.0, 59.0, 75.0, 80.0, 77.0, 86.0, 68.0, 81.0, 70.0, 55.0, 70.0, 52.0, 70.0, 38.0, 33.0, 73.0, 67.0, 68.0, 67.0, 33.0, 35.0, 21.0, 9.0, 12.0, 15.0, 8.0, 8.0
24, 73, 79, Menor_que_5700, 1569, 1.0, 2.0, 2.0, 2022.0, 37.0, 21.0, 73.0, 61.0, 32.0, 48.0, 30.0, 29.0, 56.0, 59.0, 69.0, 69.0, 67.0, 68.0, 51.0, 47.0, 66.0, 68.0, 75.0, 31.0, 72.0, 76.0, 27.0, 29.0, 35.0, 66.0, 75.0, 73.0, 74.0, 7.0, 11.0, 12.0, 13.0, 8.0
23, 73, 79, Menor_que_5700, 1700, 1.0, 3.0, 2.0, 2023.0, 36.0, 43.0, 76.0, 62.0, 43.0, 52.0, 27.0, 29.0, 56.0, 63.0, 67.0, 72.0, 67.0, 65.0, 69.0, 54.0, 90.0, 76.0, 86.0, 33.0, 70.0, 71.0, 54.0, 43.0, 31.0, 71.0, 71.0, 71.0, 64.0, 6.0, 8.0, 14.0, 16.0, 15.0
22, 73, 82, Menor_que_5700, 1064, 1.0, 2.0, 1.0, 2023.0, 12.0, 16.0, 16.0, 13.0, 15.0, 11.0, 15.0, 12.0, 23.0, 14.0, 40.0, 45.0, 44.0, 68.0, 45.0, 22.0, 58.0, 30.0, 61.0, 13.0, 21.0, 10.0, 7.0, 22.0, 21.0, 35.0, 20.0, 15.0, 17.0, 75.0, 67.0, 69.0, 71.0, 76.0
26, 73, 74, Menor_que_5700, 1846, 1.0, 4.0, 4.0, 2019.0, 70.0, 59.0, 58.0, 68.0, 65.0, 76.0, 63.0, 51.0, 65.0, 71.0, 92.0, 87.0, 88.0, 68.0, 70.0, 68.0, 67.0, 74.0, 56.0, 70.0, 73.0, 34.0, 70.0, 69.0, 69.0, 73.0, 56.0, 17.0, 18.0, 10.0, 12.0, 10.0, 14.0, 8.0
22, 72, 83, Menor_que_5700, 1866, 1.0, 3.0, 2.0, 2020.0, 53.0, 58.0, 70.0, 76.0, 63.0, 68.0, 64.0, 53.0, 73.0, 72.0, 55.0, 61.0, 54.0, 68.0, 55.0, 74.0, 61.0, 62.0, 75.0, 74.0, 65.0, 69.0, 60.0, 67.0, 46.0, 73.0, 70.0, 76.0, 69.0, 11.0, 7.0, 10.0, 14.0, 13.0
21, 72, 80, Menor_que_5700, 1787, 1.0, 3.0, 3.0, 2020.0, 59.0, 74.0, 69.0, 57.0, 59.0, 74.0, 68.0, 57.0, 47.0, 69.0, 77.0, 76.0, 75.0, 73.0, 76.0, 76.0, 79.0, 78.0, 69.0, 59.0, 43.0, 29.0, 67.0, 56.0, 66.0, 64.0, 49.0, 30.0, 28.0, 12.0, 16.0, 7.0, 7.0, 6.0
19, 72, 84, Menor_que_5700, 1906, 1.0, 3.0, 3.0, 2023.0, 75.0, 52.0, 65.0, 69.0, 44.0, 73.0, 75.0, 44.0, 58.0, 74.0, 73.0, 73.0, 69.0, 76.0, 63.0, 76.0, 78.0, 79.0, 71.0, 59.0, 80.0, 68.0, 68.0, 54.0, 43.0, 73.0, 72.0, 68.0, 67.0, 10.0, 6.0, 10.0, 6.0, 8.0
20, 72, 83, Menor_que_5700, 1745, 1.0, 3.0, 3.0, 2019.0, 52.0, 26.0, 66.0, 69.0, 41.0, 69.0, 45.0, 37.0, 68.0, 70.0, 78.0, 79.0, 68.0, 69.0, 64.0, 46.0, 71.0, 72.0, 75.0, 34.0, 70.0, 68.0, 41.0, 55.0, 50.0, 67.0, 72.0, 74.0, 73.0, 5.0, 8.0, 5.0, 13.0, 12.0
17, 71, 86, Menor_que_5700, 1788, 1.0, 2.0, 4.0, 2023.0, 63.0, 58.0, 45.0, 68.0, 57.0, 76.0, 71.0, 54.0, 65.0, 74.0, 83.0, 78.0, 79.0, 64.0, 85.0, 64.0, 70.0, 72.0, 71.0, 64.0, 45.0, 41.0, 62.0, 66.0, 58.0, 70.0, 24.0, 37.0, 31.0, 13.0, 13.0, 10.0, 15.0, 12.0
33, 76, 76, Menor_que_5700, 1911, 3.0, 4.0, 3.0, 2019.0, 66.0, 77.0, 76.0, 78.0, 81.0, 74.0, 70.0, 68.0, 58.0, 76.0, 56.0, 60.0, 65.0, 74.0, 64.0, 79.0, 76.0, 55.0, 70.0, 71.0, 73.0, 41.0, 77.0, 75.0, 79.0, 76.0, 38.0, 41.0, 38.0, 13.0, 13.0, 14.0, 9.0, 6.0
33, 76, 76, Menor_que_5700, 1878, 1.0, 4.0, 4.0, 2020.0, 59.0, 80.0, 61.0, 74.0, 73.0, 79.0, 76.0, 66.0, 56.0, 78.0, 75.0, 69.0, 77.0, 78.0, 73.0, 77.0, 60.0, 68.0, 64.0, 70.0, 61.0, 30.0, 80.0, 71.0, 75.0, 76.0, 32.0, 36.0, 32.0, 14.0, 10.0, 9.0, 6.0, 9.0
33, 76, 76, Menor_que_5700, 1807, 2.0, 3.0, 3.0, 2023.0, 57.0, 83.0, 84.0, 70.0, 65.0, 69.0, 60.0, 53.0, 61.0, 75.0, 55.0, 55.0, 60.0, 74.0, 52.0, 74.0, 78.0, 67.0, 81.0, 66.0, 70.0, 23.0, 80.0, 65.0, 75.0, 72.0, 39.0, 35.0, 33.0, 7.0, 14.0, 6.0, 7.0, 14.0
30, 75, 75, Menor_que_5700, 1911, 1.0, 4.0, 3.0, 2019.0, 78.0, 41.0, 71.0, 70.0, 50.0, 67.0, 76.0, 33.0, 69.0, 72.0, 73.0, 75.0, 68.0, 71.0, 69.0, 61.0, 78.0, 85.0, 71.0, 54.0, 78.0, 74.0, 54.0, 62.0, 44.0, 69.0, 68.0, 76.0, 74.0, 15.0, 10.0, 7.0, 6.0, 11.0
30, 75, 75, Menor_que_5700, 2020, 2.0, 3.0, 3.0, 2020.0, 78.0, 41.0, 58.0, 75.0, 58.0, 75.0, 78.0, 64.0, 72.0, 73.0, 80.0, 75.0, 84.0, 74.0, 78.0, 65.0, 66.0, 79.0, 68.0, 66.0, 76.0, 73.0, 70.0, 68.0, 68.0, 76.0, 72.0, 75.0, 75.0, 7.0, 8.0, 7.0, 7.0, 7.0
30, 75, 75, Menor_que_5700, 1935, 1.0, 4.0, 3.0, 2021.0, 77.0, 59.0, 37.0, 76.0, 69.0, 67.0, 69.0, 80.0, 68.0, 69.0, 74.0, 75.0, 78.0, 82.0, 85.0, 68.0, 63.0, 82.0, 37.0, 69.0, 40.0, 73.0, 44.0, 76.0, 49.0, 70.0, 74.0, 72.0, 74.0, 15.0, 6.0, 9.0, 8.0, 11.0
30, 75, 75, Menor_que_5700, 2021, 1.0, 2.0, 3.0, 2021.0, 73.0, 48.0, 59.0, 72.0, 49.0, 75.0, 68.0, 69.0, 72.0, 76.0, 86.0, 79.0, 84.0, 73.0, 77.0, 76.0, 75.0, 82.0, 64.0, 73.0, 63.0, 72.0, 67.0, 69.0, 51.0, 74.0, 64.0, 74.0, 73.0, 15.0, 6.0, 16.0, 13.0, 8.0
26, 74, 74, Menor_que_5700, 1902, 1.0, 4.0, 3.0, 2018.0, 71.0, 51.0, 71.0, 69.0, 58.0, 73.0, 46.0, 49.0, 66.0, 71.0, 77.0, 71.0, 72.0, 73.0, 77.0, 55.0, 71.0, 82.0, 62.0, 52.0, 53.0, 71.0, 59.0, 51.0, 62.0, 67.0, 80.0, 72.0, 73.0, 11.0, 10.0, 18.0, 11.0, 14.0
31, 74, 74, Menor_que_5700, 1976, 2.0, 4.0, 3.0, 2018.0, 67.0, 60.0, 71.0, 80.0, 65.0, 70.0, 55.0, 54.0, 71.0, 73.0, 65.0, 68.0, 73.0, 76.0, 72.0, 74.0, 80.0, 90.0, 62.0, 65.0, 76.0, 74.0, 71.0, 69.0, 64.0, 76.0, 69.0, 61.0, 54.0, 9.0, 14.0, 6.0, 12.0, 6.0
26, 74, 74, Menor_que_5700, 1886, 1.0, 3.0, 4.0, 2021.0, 74.0, 56.0, 62.0, 67.0, 45.0, 77.0, 66.0, 56.0, 67.0, 76.0, 82.0, 83.0, 71.0, 65.0, 67.0, 62.0, 60.0, 81.0, 72.0, 61.0, 45.0, 66.0, 51.0, 51.0, 55.0, 76.0, 67.0, 75.0, 74.0, 13.0, 8.0, 9.0, 10.0, 12.0
26, 74, 74, Menor_que_5700, 1918, 1.0, 3.0, 3.0, 2021.0, 68.0, 36.0, 75.0, 76.0, 54.0, 75.0, 65.0, 49.0, 67.0, 69.0, 69.0, 76.0, 80.0, 68.0, 58.0, 56.0, 77.0, 76.0, 58.0, 55.0, 82.0, 73.0, 58.0, 56.0, 48.0, 67.0, 75.0, 74.0, 77.0, 13.0, 10.0, 17.0, 13.0, 15.0
26, 73, 74, Menor_que_5700, 1782, 1.0, 3.0, 3.0, 2019.0, 60.0, 70.0, 73.0, 70.0, 65.0, 71.0, 58.0, 41.0, 60.0, 72.0, 84.0, 79.0, 84.0, 72.0, 69.0, 71.0, 72.0, 65.0, 70.0, 63.0, 64.0, 32.0, 72.0, 52.0, 71.0, 72.0, 21.0, 30.0, 18.0, 15.0, 8.0, 10.0, 14.0, 6.0
25, 73, 75, Menor_que_5700, 1929, 1.0, 3.0, 3.0, 2019.0, 68.0, 72.0, 47.0, 76.0, 49.0, 77.0, 66.0, 54.0, 72.0, 77.0, 74.0, 78.0, 78.0, 67.0, 78.0, 66.0, 40.0, 71.0, 60.0, 70.0, 70.0, 65.0, 73.0, 69.0, 67.0, 70.0, 68.0, 70.0, 57.0, 12.0, 13.0, 9.0, 6.0, 10.0
26, 73, 74, Menor_que_5700, 1824, 1.0, 4.0, 3.0, 2019.0, 59.0, 73.0, 67.0, 64.0, 66.0, 70.0, 60.0, 30.0, 40.0, 66.0, 83.0, 88.0, 76.0, 69.0, 52.0, 76.0, 78.0, 88.0, 79.0, 62.0, 65.0, 34.0, 74.0, 67.0, 66.0, 64.0, 38.0, 50.0, 30.0, 11.0, 7.0, 11.0, 14.0, 11.0
26, 73, 74, Menor_que_5700, 1702, 1.0, 3.0, 2.0, 2020.0, 48.0, 78.0, 75.0, 62.0, 72.0, 60.0, 64.0, 66.0, 33.0, 67.0, 64.0, 69.0, 65.0, 73.0, 60.0, 67.0, 68.0, 71.0, 74.0, 60.0, 47.0, 38.0, 81.0, 59.0, 70.0, 74.0, 14.0, 18.0, 21.0, 16.0, 12.0, 6.0, 10.0, 14.0
26, 73, 75, Menor_que_5700, 1952, 1.0, 3.0, 3.0, 2020.0, 68.0, 48.0, 59.0, 76.0, 50.0, 70.0, 70.0, 73.0, 76.0, 74.0, 69.0, 69.0, 66.0, 70.0, 64.0, 83.0, 72.0, 89.0, 69.0, 67.0, 69.0, 70.0, 63.0, 68.0, 64.0, 73.0, 51.0, 70.0, 58.0, 6.0, 8.0, 15.0, 16.0, 12.0
23, 73, 80, Menor_que_5700, 1747, 1.0, 3.0, 3.0, 2020.0, 55.0, 38.0, 48.0, 80.0, 48.0, 63.0, 65.0, 46.0, 76.0, 76.0, 55.0, 33.0, 58.0, 68.0, 70.0, 55.0, 58.0, 65.0, 66.0, 52.0, 55.0, 71.0, 53.0, 81.0, 52.0, 75.0, 75.0, 71.0, 62.0, 12.0, 10.0, 13.0, 11.0, 6.0
26, 73, 74, Menor_que_5700, 1567, 1.0, 3.0, 2.0, 2020.0, 29.0, 77.0, 80.0, 67.0, 54.0, 63.0, 30.0, 39.0, 22.0, 60.0, 69.0, 67.0, 53.0, 69.0, 45.0, 72.0, 60.0, 64.0, 82.0, 70.0, 48.0, 25.0, 81.0, 49.0, 66.0, 62.0, 29.0, 24.0, 17.0, 8.0, 11.0, 14.0, 13.0, 10.0
24, 73, 80, Menor_que_5700, 1833, 1.0, 2.0, 2.0, 2021.0, 43.0, 38.0, 61.0, 72.0, 49.0, 62.0, 67.0, 40.0, 75.0, 72.0, 56.0, 64.0, 77.0, 76.0, 75.0, 77.0, 77.0, 84.0, 67.0, 52.0, 82.0, 68.0, 47.0, 55.0, 51.0, 72.0, 62.0, 75.0, 70.0, 6.0, 8.0, 6.0, 11.0, 8.0
